AB 名称,AB文件大小,统计的AB内存Kb(估算),冗余内存 Kb(估算),依赖AB数,冗余资源数,   网格数,   材质球,    贴图数,着色器, 图集数,动作文件,音效
h_rig_01_backward,0,118866,0,0,0,0,0,0,0,0,1,0
h_rig_01_defend,0,91856,0,0,0,0,0,0,0,0,1,0
h_rig_01_die,0,151847,0,0,0,0,0,0,0,0,1,0
h_rig_01_exit,0,106888,0,0,0,0,0,0,0,0,1,0
h_rig_01_forward,0,118646,0,0,0,0,0,0,0,0,1,0
h_rig_01_hold,0,153502,0,0,0,0,0,0,0,0,1,0
h_rig_01_holdhand,0,104156,0,0,0,0,0,0,0,0,1,0
h_rig_01_idle,0,101428,0,0,0,0,0,0,0,0,1,0
h_rig_01_idle2,0,93610,0,0,0,0,0,0,0,0,1,0
h_rig_01_incline,0,76949,0,0,0,0,0,0,0,0,1,0
h_rig_01_injure,0,87351,0,0,0,0,0,0,0,0,1,0
h_rig_01_jump,0,121616,0,0,0,0,0,0,0,0,1,0
h_rig_01_lose,0,151467,0,0,0,0,0,0,0,0,1,0
h_rig_01_minskill,0,156341,0,0,0,0,0,0,0,0,1,0
h_rig_01_open,0,106888,0,0,0,0,0,0,0,0,1,0
h_rig_01_parallel,0,71393,0,0,0,0,0,0,0,0,1,0
h_rig_01_pose,0,136905,0,0,0,0,0,0,0,0,1,0
h_rig_01_restore,0,112633,0,0,0,0,0,0,0,0,1,0
h_rig_01_rotate,0,122171,0,0,0,0,0,0,0,0,1,0
h_rig_01_run,0,106888,0,0,0,0,0,0,0,0,1,0
h_rig_01_sattack,0,153278,0,0,0,0,0,0,0,0,1,0
h_rig_01_show,0,246495,0,0,0,0,0,0,0,0,1,0
h_rig_01_specialidle,0,200363,0,0,0,0,0,0,0,0,1,0
h_rig_01_standby,0,120440,0,0,0,0,0,0,0,0,1,0
h_rig_01_tilt,0,116089,0,0,0,0,0,0,0,0,1,0
h_rig_01_tilthit,0,56885,0,0,0,0,0,0,0,0,1,0
h_rig_01_uniqueskills,0,237937,0,0,0,0,0,0,0,0,1,0
h_rig_01_victory,0,215027,0,0,0,0,0,0,0,0,1,0
h_rig_01_weak,0,75071,0,0,0,0,0,0,0,0,1,0
h_rig_dlc_01,0,1255247,176584,0,3,1,1,0,3,0,0,0
h_rig_dlc_01_attack,0,141416,0,0,0,0,0,0,0,0,1,0
h_rig_dlc_01_backward,0,118866,0,0,0,0,0,0,0,0,1,0
h_rig_dlc_01_defend,0,79578,0,0,0,0,0,0,0,0,1,0
h_rig_dlc_01_die,0,134690,0,0,0,0,0,0,0,0,1,0
h_rig_dlc_01_exit,0,101703,0,0,0,0,0,0,0,0,1,0
h_rig_dlc_01_forward,0,118646,0,0,0,0,0,0,0,0,1,0
h_rig_dlc_01_hold,0,141075,0,0,0,0,0,0,0,0,1,0
h_rig_dlc_01_holdhand,0,75646,0,0,0,0,0,0,0,0,1,0
h_rig_dlc_01_idle,0,93834,0,0,0,0,0,0,0,0,1,0
h_rig_dlc_01_idle2,0,65928,0,0,0,0,0,0,0,0,1,0
h_rig_dlc_01_incline,0,72789,0,0,0,0,0,0,0,0,1,0
h_rig_dlc_01_injure,0,81726,0,0,0,0,0,0,0,0,1,0
h_rig_dlc_01_jump,0,121616,0,0,0,0,0,0,0,0,1,0
h_rig_dlc_01_lose,0,134690,0,0,0,0,0,0,0,0,1,0
h_rig_dlc_01_minskill,0,140758,0,0,0,0,0,0,0,0,1,0
h_rig_dlc_01_open,0,101703,0,0,0,0,0,0,0,0,1,0
h_rig_dlc_01_parallel,0,62493,0,0,0,0,0,0,0,0,1,0
h_rig_dlc_01_pose,0,119463,0,0,0,0,0,0,0,0,1,0
h_rig_dlc_01_restore,0,102501,0,0,0,0,0,0,0,0,1,0
h_rig_dlc_01_rotate,0,110633,0,0,0,0,0,0,0,0,1,0
h_rig_dlc_01_run,0,101703,0,0,0,0,0,0,0,0,1,0
h_rig_dlc_01_sattack,0,140851,0,0,0,0,0,0,0,0,1,0
h_rig_dlc_01_show,0,186503,0,0,0,0,0,0,0,0,1,0
h_rig_dlc_01_specialidle,0,182148,0,0,0,0,0,0,0,0,1,0
h_rig_dlc_01_standby,0,106852,0,0,0,0,0,0,0,0,1,0
h_rig_dlc_01_tilt,0,102991,0,0,0,0,0,0,0,0,1,0
h_rig_dlc_01_tilthit,0,48041,0,0,0,0,0,0,0,0,1,0
h_rig_dlc_01_uniqueskills,0,213427,0,0,0,0,0,0,0,0,1,0
h_rig_dlc_01_victory,0,186715,0,0,0,0,0,0,0,0,1,0
h_rig_dlc_01_weak,0,70005,0,0,0,0,0,0,0,0,1,0
h_rig_show_animator,0,328605,0,1,0,0,0,0,0,0,3,0
h_ryuhayabusa_show_animator,0,527793,0,0,0,0,0,0,0,0,3,0
h_tina_01,0,1502096,182620,0,5,1,3,0,5,0,0,0
h_tina_01_attack,0,181215,0,0,0,0,0,0,0,0,1,0
h_tina_01_defend,0,168556,0,0,0,0,0,0,0,0,1,0
h_tina_01_die,0,194088,0,0,0,0,0,0,0,0,1,0
h_tina_01_exit,0,183994,0,0,0,0,0,0,0,0,1,0
h_tina_01_hold,0,290638,0,0,0,0,0,0,0,0,1,0
h_tina_01_holdhand,0,170608,0,0,0,0,0,0,0,0,1,0
h_tina_01_injure,0,170196,0,0,0,0,0,0,0,0,1,0
h_tina_01_lose,0,219484,0,0,0,0,0,0,0,0,1,0
h_tina_01_minskill,0,298118,0,0,0,0,0,0,0,0,1,0
h_tina_01_open,0,183994,0,0,0,0,0,0,0,0,1,0
h_tina_01_parallel,0,151172,0,0,0,0,0,0,0,0,1,0
h_tina_01_pose,0,211060,0,0,0,0,0,0,0,0,1,0
h_tina_01_restore,0,214360,0,0,0,0,0,0,0,0,1,0
h_tina_01_rotate,0,223528,0,0,0,0,0,0,0,0,1,0
h_tina_01_run,0,183994,0,0,0,0,0,0,0,0,1,0
h_tina_01_sattack,0,290258,0,0,0,0,0,0,0,0,1,0
h_tina_01_specialidle,0,232548,0,0,0,0,0,0,0,0,1,0
h_tina_01_standby,0,198174,0,0,0,0,0,0,0,0,1,0
h_tina_01_tilt,0,212440,0,0,0,0,0,0,0,0,1,0
h_tina_01_tilthit,0,135620,0,0,0,0,0,0,0,0,1,0
h_tina_01_uniqueskills,0,574336,0,0,0,0,0,0,0,0,1,0
h_tina_01_victory,0,292696,0,0,0,0,0,0,0,0,1,0
h_tina_01_weak,0,151030,0,0,0,0,0,0,0,0,1,0
h_tina_bar,0,569864,548376,0,2,0,0,0,0,0,2,0
h_tina_dlc_01,0,1203915,179604,0,4,1,2,0,4,0,0,0
h_tina_show_animator,0,757953,0,0,0,0,0,0,0,0,3,0
h_zack_01,0,640279,176584,0,3,1,1,0,3,0,0,0
h_zack_01_attack,0,150723,0,0,0,0,0,0,0,0,1,0
h_zack_01_backward,0,80383,0,0,0,0,0,0,0,0,1,0
h_zack_01_defend,0,86621,0,0,0,0,0,0,0,0,1,0
h_zack_01_die,0,133553,0,0,0,0,0,0,0,0,1,0
h_zack_01_exit,0,103595,0,0,0,0,0,0,0,0,1,0
h_zack_01_forward,0,84279,0,0,0,0,0,0,0,0,1,0
h_zack_01_hold,0,113349,0,0,0,0,0,0,0,0,1,0
h_zack_01_holdhand,0,82033,0,0,0,0,0,0,0,0,1,0
h_zack_01_idle,0,120567,0,0,0,0,0,0,0,0,1,0
h_zack_01_idle2,0,74807,0,0,0,0,0,0,0,0,1,0
h_zack_01_incline,0,80485,0,0,0,0,0,0,0,0,1,0
h_zack_01_injure,0,93409,0,0,0,0,0,0,0,0,1,0
h_zack_01_jump,0,98639,0,0,0,0,0,0,0,0,1,0
h_zack_01_lose,0,133173,0,0,0,0,0,0,0,0,1,0
h_zack_01_minskill,0,159287,0,0,0,0,0,0,0,0,1,0
h_zack_01_open,0,103959,0,0,0,0,0,0,0,0,1,0
h_zack_01_parallel,0,74089,0,0,0,0,0,0,0,0,1,0
h_zack_01_pose,0,130607,0,0,0,0,0,0,0,0,1,0
h_zack_01_restore,0,107085,0,0,0,0,0,0,0,0,1,0
h_zack_01_rotate,0,106003,0,0,0,0,0,0,0,0,1,0
h_zack_01_run,0,103595,0,0,0,0,0,0,0,0,1,0
h_zack_01_sattack,0,126637,0,0,0,0,0,0,0,0,1,0
h_zack_01_show,0,265377,0,0,0,0,0,0,0,0,1,0
h_zack_01_specialidle,0,500441,0,0,0,0,0,0,0,0,1,0
h_zack_01_standby,0,181090,0,0,0,0,0,0,0,0,1,0
h_zack_01_tilt,0,108721,0,0,0,0,0,0,0,0,1,0
h_zack_01_tilthit,0,66137,0,0,0,0,0,0,0,0,1,0
h_zack_01_uniqueskills,0,287525,0,0,0,0,0,0,0,0,1,0
h_zack_01_victory,0,265377,0,0,0,0,0,0,0,0,1,0
h_zack_01_weak,0,82671,0,0,0,0,0,0,0,0,1,0
h_zack_show_animator,0,399615,0,1,0,0,0,0,0,0,3,0
h_zackgold_01,0,1665686,1307888,0,4,1,1,0,3,0,6,0
h_zackgold_01_attack,0,5200,0,0,0,0,0,0,0,0,1,0
h_zackgold_01_defend,0,5200,0,0,0,0,0,0,0,0,1,0
h_zackgold_01_die,0,5200,0,0,0,0,0,0,0,0,1,0
h_zackgold_01_exit,0,5200,0,0,0,0,0,0,0,0,1,0
h_zackgold_01_hold,0,5200,0,0,0,0,0,0,0,0,1,0
h_zackgold_01_idle,0,5200,0,0,0,0,0,0,0,0,1,0
h_zackgold_01_idle2,0,5200,0,0,0,0,0,0,0,0,1,0
h_zackgold_01_incline,0,5200,0,0,0,0,0,0,0,0,1,0
h_zackgold_01_injure,0,5200,0,0,0,0,0,0,0,0,1,0
h_zackgold_01_jump,0,5200,0,0,0,0,0,0,0,0,1,0
h_zackgold_01_lose,0,5200,0,0,0,0,0,0,0,0,1,0
h_zackgold_01_minskill,0,5200,0,0,0,0,0,0,0,0,1,0
h_zackgold_01_open,0,5200,0,0,0,0,0,0,0,0,1,0
h_zackgold_01_parallel,0,5200,0,0,0,0,0,0,0,0,1,0
h_zackgold_01_pose,0,5200,0,0,0,0,0,0,0,0,1,0
h_zackgold_01_restore,0,5200,0,0,0,0,0,0,0,0,1,0
h_zackgold_01_rotate,0,5200,0,0,0,0,0,0,0,0,1,0
h_zackgold_01_run,0,5200,0,0,0,0,0,0,0,0,1,0
h_zackgold_01_standby,0,5200,0,0,0,0,0,0,0,0,1,0
h_zackgold_01_tilt,0,5200,0,0,0,0,0,0,0,0,1,0
h_zackgold_01_tilthit,0,5200,0,0,0,0,0,0,0,0,1,0
h_zackgold_01_uniqueskills,0,5200,0,0,0,0,0,0,0,0,1,0
h_zackgold_01_victory,0,5200,0,0,0,0,0,0,0,0,1,0
h_zackgold_01_weak,0,5200,0,0,0,0,0,0,0,0,1,0
h_zackreporter_01,0,876011,176584,0,3,1,2,0,3,0,0,0
h_zackreporter_01_attack,0,175562,0,0,0,0,0,0,0,0,1,0
h_zackreporter_01_backward,0,80383,0,0,0,0,0,0,0,0,1,0
h_zackreporter_01_byebye,0,620556,0,0,0,0,0,0,0,0,1,0
h_zackreporter_01_countdown,0,477486,0,0,0,0,0,0,0,0,1,0
h_zackreporter_01_defend,0,91988,0,0,0,0,0,0,0,0,1,0
h_zackreporter_01_die,0,142500,0,0,0,0,0,0,0,0,1,0
h_zackreporter_01_exit,0,106306,0,0,0,0,0,0,0,0,1,0
h_zackreporter_01_forward,0,84279,0,0,0,0,0,0,0,0,1,0
h_zackreporter_01_hold,0,132402,0,0,0,0,0,0,0,0,1,0
h_zackreporter_01_holdhand,0,82909,0,0,0,0,0,0,0,0,1,0
h_zackreporter_01_idle,0,164664,0,0,0,0,0,0,0,0,1,0
h_zackreporter_01_idle2,0,99230,0,0,0,0,0,0,0,0,1,0
h_zackreporter_01_incline,0,82258,0,0,0,0,0,0,0,0,1,0
h_zackreporter_01_injure,0,98704,0,0,0,0,0,0,0,0,1,0
h_zackreporter_01_jump,0,98639,0,0,0,0,0,0,0,0,1,0
h_zackreporter_01_lose,0,142120,0,0,0,0,0,0,0,0,1,0
h_zackreporter_01_minskill,0,184092,0,0,0,0,0,0,0,0,1,0
h_zackreporter_01_open,0,106306,0,0,0,0,0,0,0,0,1,0
h_zackreporter_01_parallel,0,76062,0,0,0,0,0,0,0,0,1,0
h_zackreporter_01_pose,0,142344,0,0,0,0,0,0,0,0,1,0
h_zackreporter_01_restore,0,116875,0,0,0,0,0,0,0,0,1,0
h_zackreporter_01_rotate,0,114930,0,0,0,0,0,0,0,0,1,0
h_zackreporter_01_run,0,106306,0,0,0,0,0,0,0,0,1,0
h_zackreporter_01_sattack,0,131792,0,0,0,0,0,0,0,0,1,0
h_zackreporter_01_specialidle,0,565694,0,0,0,0,0,0,0,0,1,0
h_zackreporter_01_standby,0,189446,0,0,0,0,0,0,0,0,1,0
h_zackreporter_01_tilt,0,115494,0,0,0,0,0,0,0,0,1,0
h_zackreporter_01_tilthit,0,66329,0,0,0,0,0,0,0,0,1,0
h_zackreporter_01_uniqueskills,0,311550,0,0,0,0,0,0,0,0,1,0
h_zackreporter_01_victory,0,288048,0,0,0,0,0,0,0,0,1,0
h_zackreporter_01_weak,0,83533,0,0,0,0,0,0,0,0,1,0
h_zake_reporter_bar,0,252206,232716,0,1,0,0,0,0,0,1,0
hak_nor_mp3,0,37279,0,0,0,0,0,0,0,0,0,1
hand,0,194185,194185,1,8,0,0,2,0,2,4,0
hayabusa_gacha_show,0,7212,0,0,0,0,0,0,0,0,1,0
hayabusa_pose,0,7290,0,0,0,0,0,0,0,0,1,0
hayabusa_uniqueskills,0,10584,0,0,0,0,0,0,0,0,1,0
hayabusa_victory,0,6530,0,0,0,0,0,0,0,0,1,0
hayate_gacha_show,0,22020,0,0,0,0,0,0,0,0,1,0
hayate_pose,0,6318,0,0,0,0,0,0,0,0,1,0
hayate_uniqueskills,0,7712,0,0,0,0,0,0,0,0,1,0
hayate_victory,0,6354,0,0,0,0,0,0,0,0,1,0
hayateb_gacha_show,0,7660,0,0,0,0,0,0,0,0,1,0
hayateb_pose,0,6406,0,0,0,0,0,0,0,0,1,0
hayateb_uniqueskills,0,7240,0,0,0,0,0,0,0,0,1,0
hayateb_victory,0,6398,0,0,0,0,0,0,0,0,1,0
hayatebkasumialphal_doubleuniqueskills,0,7784,0,0,0,0,0,0,0,0,1,0
hayatebkasumialphal_pose,0,6066,0,0,0,0,0,0,0,0,1,0
hel_battle_attack_ei_mp3,0,36543,0,0,0,0,0,0,0,0,0,1
hel_battle_attack_fu_mp3,0,35423,0,0,0,0,0,0,0,0,0,1
hel_battle_attack_ha_mp3,0,35967,0,0,0,0,0,0,0,0,0,1
hel_battle_entry2_mp3,0,46271,0,0,0,0,0,0,0,0,0,1
hel_battle_entry_mp3,0,42623,0,0,0,0,0,0,0,0,0,1
hel_battle_hold2_mp3,0,39007,0,0,0,0,0,0,0,0,0,1
hel_battle_hold_mp3,0,37791,0,0,0,0,0,0,0,0,0,1
hel_battle_lose2_mp3,0,42463,0,0,0,0,0,0,0,0,0,1
hel_battle_lose3_mp3,0,50207,0,0,0,0,0,0,0,0,0,1
hel_battle_lose_mp3,0,39135,0,0,0,0,0,0,0,0,0,1
hel_battle_minskill_hai_mp3,0,35903,0,0,0,0,0,0,0,0,0,1
hel_battle_pose2_mp3,0,44991,0,0,0,0,0,0,0,0,0,1
hel_battle_pose_mp3,0,37471,0,0,0,0,0,0,0,0,0,1
hel_battle_uniqueskill_haa_mp3,0,37247,0,0,0,0,0,0,0,0,0,1
hel_battle_uniqueskill_hai_mp3,0,37951,0,0,0,0,0,0,0,0,0,1
hel_battle_uniqueskill_tou_mp3,0,38719,0,0,0,0,0,0,0,0,0,1
hel_battle_win2_mp3,0,42719,0,0,0,0,0,0,0,0,0,1
hel_battle_win_mp3,0,51167,0,0,0,0,0,0,0,0,0,1
hel_nor_mp3,0,38303,0,0,0,0,0,0,0,0,0,1
hel_random01_mp3,0,44415,0,0,0,0,0,0,0,0,0,1
hel_random02_mp3,0,42687,0,0,0,0,0,0,0,0,0,1
helenadouglas_gacha_show,0,19428,0,0,0,0,0,0,0,0,1,0
helenadouglas_pose,0,6294,0,0,0,0,0,0,0,0,1,0
helenadouglas_uniqueskills,0,7088,0,0,0,0,0,0,0,0,1,0
helenadouglas_victory,0,6442,0,0,0,0,0,0,0,0,1,0
helenadouglasb_01_pose,0,6626,0,0,0,0,0,0,0,0,1,0
helenadouglasb_01_uniqueskills,0,7176,0,0,0,0,0,0,0,0,1,0
helenadouglasb_gacha_show,0,19824,0,0,0,0,0,0,0,0,1,0
helenadouglasb_pose,0,6626,0,0,0,0,0,0,0,0,1,0
helenadouglasb_uniqueskills,0,7036,0,0,0,0,0,0,0,0,1,0
helenadouglasb_victory,0,6442,0,0,0,0,0,0,0,0,1,0
hero_head2_1001000,0,217315,0,0,0,0,0,1,0,1,0,0
hero_head2_1001001,0,217875,0,0,0,0,0,1,0,1,0,0
hero_head2_1002000,0,216751,0,0,0,0,0,1,0,1,0,0
hero_head2_1002001,0,218209,0,0,0,0,0,1,0,1,0,0
hero_head2_1003000,0,216975,0,0,0,0,0,1,0,1,0,0
hero_head2_1004000,0,217029,0,0,0,0,0,1,0,1,0,0
hero_head2_1004001,0,216777,0,0,0,0,0,1,0,1,0,0
hero_head2_1005000,0,216777,0,0,0,0,0,1,0,1,0,0
hero_head2_1005001,0,216803,0,0,0,0,0,1,0,1,0,0
hero_head2_1006000,0,216751,0,0,0,0,0,1,0,1,0,0
hero_head2_1007000,0,216751,0,0,0,0,0,1,0,1,0,0
hero_head2_1008000,0,217001,0,0,0,0,0,1,0,1,0,0
hero_head2_1008001,0,216777,0,0,0,0,0,1,0,1,0,0
hero_head2_1009000,0,217073,0,0,0,0,0,1,0,1,0,0
hero_head2_1009001,0,216855,0,0,0,0,0,1,0,1,0,0
hero_head2_1010000,0,216751,0,0,0,0,0,1,0,1,0,0
hero_head2_1010001,0,216777,0,0,0,0,0,1,0,1,0,0
hero_head2_1011000,0,216933,0,0,0,0,0,1,0,1,0,0
hero_head2_1011001,0,216803,0,0,0,0,0,1,0,1,0,0
hero_head2_1012000,0,216829,0,0,0,0,0,1,0,1,0,0
hero_head2_1013000,0,216751,0,0,0,0,0,1,0,1,0,0
hero_head2_1013001,0,216751,0,0,0,0,0,1,0,1,0,0
hero_head2_1014000,0,216751,0,0,0,0,0,1,0,1,0,0
hero_head2_1015000,0,216985,0,0,0,0,0,1,0,1,0,0
hero_head2_1016000,0,216959,0,0,0,0,0,1,0,1,0,0
hero_head2_1016001,0,217023,0,0,0,0,0,1,0,1,0,0
hero_head2_1017000,0,216777,0,0,0,0,0,1,0,1,0,0
hero_head2_1018000,0,216803,0,0,0,0,0,1,0,1,0,0
hero_head2_1019000,0,216751,0,0,0,0,0,1,0,1,0,0
hero_head2_1019001,0,216777,0,0,0,0,0,1,0,1,0,0
hero_head2_1020000,0,216751,0,0,0,0,0,1,0,1,0,0
hero_head2_1020001,0,217289,0,0,0,0,0,1,0,1,0,0
hero_head2_1021000,0,216777,0,0,0,0,0,1,0,1,0,0
hero_head2_1022000,0,216777,0,0,0,0,0,1,0,1,0,0
hero_head2_1022001,0,216777,0,0,0,0,0,1,0,1,0,0
hero_head2_1023000,0,216803,0,0,0,0,0,1,0,1,0,0
hero_head2_1023001,0,216777,0,0,0,0,0,1,0,1,0,0
hero_head2_1024000,0,216751,0,0,0,0,0,1,0,1,0,0
hero_head2_1025000,0,216751,0,0,0,0,0,1,0,1,0,0
hero_head2_1026000,0,216777,0,0,0,0,0,1,0,1,0,0
hero_head2_1027000,0,216751,0,0,0,0,0,1,0,1,0,0
hero_head2_1027001,0,216829,0,0,0,0,0,1,0,1,0,0
hero_head2_1028000,0,216907,0,0,0,0,0,1,0,1,0,0
hero_head2_1028001,0,218651,0,0,0,0,0,1,0,1,0,0
hero_head2_1029000,0,216777,0,0,0,0,0,1,0,1,0,0
hero_head2_1030000,0,216803,0,0,0,0,0,1,0,1,0,0
hero_head2_1031000,0,217029,0,0,0,0,0,1,0,1,0,0
hero_head2_1035000,0,216751,0,0,0,0,0,1,0,1,0,0
hero_head2_1035001,0,217029,0,0,0,0,0,1,0,1,0,0
hero_head2_1036000,0,216855,0,0,0,0,0,1,0,1,0,0
hero_head2_1037000,0,216803,0,0,0,0,0,1,0,1,0,0
hero_head2_1041000,0,216803,0,0,0,0,0,1,0,1,0,0
hero_head_1001000,0,31568,0,0,0,0,0,1,0,1,0,0
hero_head_1001001,0,31568,0,0,0,0,0,1,0,1,0,0
hero_head_1002000,0,31651,0,0,0,0,0,1,0,1,0,0
hero_head_1002001,0,31568,0,0,0,0,0,1,0,1,0,0
hero_head_1003000,0,31568,0,0,0,0,0,1,0,1,0,0
hero_head_1004000,0,31651,0,0,0,0,0,1,0,1,0,0
hero_head_1004001,0,31568,0,0,0,0,0,1,0,1,0,0
hero_head_1005000,0,31651,0,0,0,0,0,1,0,1,0,0
hero_head_1005001,0,31568,0,0,0,0,0,1,0,1,0,0
hero_head_1006000,0,31651,0,0,0,0,0,1,0,1,0,0
hero_head_1007000,0,31651,0,0,0,0,0,1,0,1,0,0
hero_head_1008000,0,31651,0,0,0,0,0,1,0,1,0,0
hero_head_1008001,0,31651,0,0,0,0,0,1,0,1,0,0
hero_head_1009000,0,31651,0,0,0,0,0,1,0,1,0,0
hero_head_1009001,0,31651,0,0,0,0,0,1,0,1,0,0
hero_head_1010000,0,31651,0,0,0,0,0,1,0,1,0,0
hero_head_1010001,0,31651,0,0,0,0,0,1,0,1,0,0
hero_head_1011000,0,31651,0,0,0,0,0,1,0,1,0,0
hero_head_1011001,0,31651,0,0,0,0,0,1,0,1,0,0
hero_head_1012000,0,31811,0,0,0,0,0,1,0,1,0,0
hero_head_1013000,0,31568,0,0,0,0,0,1,0,1,0,0
hero_head_1013001,0,31651,0,0,0,0,0,1,0,1,0,0
hero_head_1014000,0,31651,0,0,0,0,0,1,0,1,0,0
hero_head_1015000,0,31651,0,0,0,0,0,1,0,1,0,0
hero_head_1016000,0,31568,0,0,0,0,0,1,0,1,0,0
hero_head_1016001,0,31651,0,0,0,0,0,1,0,1,0,0
hero_head_1017000,0,31568,0,0,0,0,0,1,0,1,0,0
hero_head_1018000,0,31568,0,0,0,0,0,1,0,1,0,0
hero_head_1019000,0,31651,0,0,0,0,0,1,0,1,0,0
hero_head_1019001,0,31568,0,0,0,0,0,1,0,1,0,0
hero_head_1020000,0,31568,0,0,0,0,0,1,0,1,0,0
hero_head_1020001,0,31651,0,0,0,0,0,1,0,1,0,0
hero_head_1021000,0,31651,0,0,0,0,0,1,0,1,0,0
hero_head_1022000,0,31568,0,0,0,0,0,1,0,1,0,0
hero_head_1022001,0,32163,0,0,0,0,0,1,0,1,0,0
hero_head_1023000,0,31568,0,0,0,0,0,1,0,1,0,0
hero_head_1023001,0,31568,0,0,0,0,0,1,0,1,0,0
hero_head_1024000,0,31651,0,0,0,0,0,1,0,1,0,0
hero_head_1025000,0,31651,0,0,0,0,0,1,0,1,0,0
hero_head_1026000,0,31651,0,0,0,0,0,1,0,1,0,0
hero_head_1027000,0,31651,0,0,0,0,0,1,0,1,0,0
hero_head_1027001,0,31651,0,0,0,0,0,1,0,1,0,0
hero_head_1028000,0,31568,0,0,0,0,0,1,0,1,0,0
hero_head_1028001,0,31651,0,0,0,0,0,1,0,1,0,0
hero_head_1029000,0,31651,0,0,0,0,0,1,0,1,0,0
hero_head_1030000,0,31728,0,0,0,0,0,1,0,1,0,0
hero_head_1031000,0,31651,0,0,0,0,0,1,0,1,0,0
hero_head_1035000,0,31568,0,0,0,0,0,1,0,1,0,0
hero_head_1035001,0,31568,0,0,0,0,0,1,0,1,0,0
hero_head_1036000,0,31651,0,0,0,0,0,1,0,1,0,0
hero_head_1037000,0,31651,0,0,0,0,0,1,0,1,0,0
hero_head_1041000,0,31568,0,0,0,0,0,1,0,1,0,0
hero_quality_common_2010611,0,31646,0,0,0,0,0,1,0,1,0,0
hero_quality_common_2010612,0,31672,0,0,0,0,0,1,0,1,0,0
hero_quality_common_2010613,0,31755,0,0,0,0,0,1,0,1,0,0
hero_quality_common_2010614,0,31672,0,0,0,0,0,1,0,1,0,0
hero_quality_common_2010615,0,31672,0,0,0,0,0,1,0,1,0,0
hero_quality_common_2010621,0,31672,0,0,0,0,0,1,0,1,0,0
hero_quality_common_2010622,0,31755,0,0,0,0,0,1,0,1,0,0
hero_quality_common_2010623,0,31672,0,0,0,0,0,1,0,1,0,0
hero_quality_common_2010624,0,31755,0,0,0,0,0,1,0,1,0,0
hero_quality_common_2010625,0,31672,0,0,0,0,0,1,0,1,0,0
hero_quality_material_2010611,0,31729,0,0,0,0,0,1,0,1,0,0
hero_quality_material_2010621,0,31703,0,0,0,0,0,1,0,1,0,0
hero_quality_material_2020110,0,31755,0,0,0,0,0,1,0,1,0,0
hero_quality_material_2020111,0,31781,0,0,0,0,0,1,0,1,0,0
hero_quality_material_2020112,0,31807,0,0,0,0,0,1,0,1,0,0
hero_quality_material_2020120,0,31672,0,0,0,0,0,1,0,1,0,0
hero_quality_material_2020121,0,31781,0,0,0,0,0,1,0,1,0,0
hero_quality_material_2020122,0,31724,0,0,0,0,0,1,0,1,0,0
hero_quality_material_2020123,0,31807,0,0,0,0,0,1,0,1,0,0
hero_quality_material_2020130,0,31755,0,0,0,0,0,1,0,1,0,0
hero_quality_material_2020131,0,31781,0,0,0,0,0,1,0,1,0,0
hero_quality_material_2020132,0,31807,0,0,0,0,0,1,0,1,0,0
hero_quality_material_2020133,0,31807,0,0,0,0,0,1,0,1,0,0
hero_quality_material_2020134,0,31755,0,0,0,0,0,1,0,1,0,0
hero_quality_material_2020140,0,31755,0,0,0,0,0,1,0,1,0,0
hero_quality_material_2020141,0,31781,0,0,0,0,0,1,0,1,0,0
hero_quality_material_2020142,0,31807,0,0,0,0,0,1,0,1,0,0
hero_quality_material_2020143,0,31724,0,0,0,0,0,1,0,1,0,0
hero_quality_material_2020144,0,31755,0,0,0,0,0,1,0,1,0,0
hero_quality_material_2020145,0,31620,0,0,0,0,0,1,0,1,0,0
hero_quality_material_2020150,0,31755,0,0,0,0,0,1,0,1,0,0
hero_quality_material_2020151,0,31781,0,0,0,0,0,1,0,1,0,0
hero_quality_material_2020152,0,31724,0,0,0,0,0,1,0,1,0,0
hero_quality_material_2020153,0,31807,0,0,0,0,0,1,0,1,0,0
hero_quality_material_2020154,0,31672,0,0,0,0,0,1,0,1,0,0
hero_quality_material_2020155,0,31755,0,0,0,0,0,1,0,1,0,0
hero_quality_material_2020230,0,31724,0,0,0,0,0,1,0,1,0,0
hero_quality_material_2020231,0,31698,0,0,0,0,0,1,0,1,0,0
hero_quality_material_2020232,0,31807,0,0,0,0,0,1,0,1,0,0
hero_quality_material_2020233,0,31672,0,0,0,0,0,1,0,1,0,0
hero_quality_material_2020234,0,31755,0,0,0,0,0,1,0,1,0,0
hero_quality_material_2020240,0,31807,0,0,0,0,0,1,0,1,0,0
hero_quality_material_2020241,0,31781,0,0,0,0,0,1,0,1,0,0
hero_quality_material_2020242,0,31807,0,0,0,0,0,1,0,1,0,0
hero_quality_material_2020243,0,31755,0,0,0,0,0,1,0,1,0,0
hero_quality_material_2020244,0,31755,0,0,0,0,0,1,0,1,0,0
hero_quality_material_2020245,0,31646,0,0,0,0,0,1,0,1,0,0
hero_quality_material_2020250,0,21724,0,0,0,0,0,1,0,1,0,0
hero_quality_material_2020251,0,31698,0,0,0,0,0,1,0,1,0,0
hero_quality_material_2020252,0,31807,0,0,0,0,0,1,0,1,0,0
hero_quality_material_2020253,0,31672,0,0,0,0,0,1,0,1,0,0
hero_quality_material_2020254,0,31755,0,0,0,0,0,1,0,1,0,0
