动作名称,占用内存
H_honoka_dlc_01_run,0,h_honoka_dlc_01_run
H_honoka_dlc_01_sattack,0,h_honoka_dlc_01_sattack
H_honoka_dlc_01_show,0,h_honoka_dlc_01_show
H_honoka_dlc_01_tilt,0,h_honoka_dlc_01_tilt
H_honoka_dlc_01_tilthit,0,h_honoka_dlc_01_tilthit
H_honoka_dlc_01_uniqueskills,0,h_honoka_dlc_01_uniqueskills
H_honoka_dlc_01_weak,0,h_honoka_dlc_01_weak
H_janLee_01_idle2,0,h_janlee_01_idle2
H_janLee_01_specialidle,0,h_janlee_01_specialidle
H_kasumi_01_avgbattle,0,h_kasumi_01_avgbattle
H_kasumi_01_avgshockwave,0,h_kasumi_01_avgshockwave
H_kasumi_01_holdhand,0,h_kasumi_01_holdhand
H_kasumi_01_idle2,0,h_kasumi_01_idle2
H_kasumi_01_land,0,h_kasumi_01_land
H_kasumi_01_show,0,h_kasumi_01_show
H_kasumi_01_specialidle,0,h_kasumi_01_specialidle
H_kasumialpha_01_attack,0,h_kasumialpha_01_attack
H_kasumialpha_01_backward,0,h_kasumialpha_01_backward
H_kasumialpha_01_defend,0,h_kasumialpha_01_defend
H_kasumialpha_01_die,0,h_kasumialpha_01_die
H_kasumialpha_01_doubleuniqueskills,0,h_kasumialpha_01_doubleuniqueskills
H_kasumialpha_01_exit,0,h_kasumialpha_01_exit
H_kasumialpha_01_forward,0,h_kasumialpha_01_forward
H_kasumialpha_01_hold,0,h_kasumialpha_01_hold
H_kasumialpha_01_holdhand,0,h_kasumialpha_01_holdhand
H_kasumialpha_01_idle,0,h_kasumialpha_01_idle
H_kasumialpha_01_idle2,0,h_kasumialpha_01_idle2
H_kasumialpha_01_incline,0,h_kasumialpha_01_incline
H_kasumialpha_01_injure,0,h_kasumialpha_01_injure
H_kasumialpha_01_jump,0,h_kasumialpha_01_jump
H_kasumialpha_01_lose,0,h_kasumialpha_01_lose
H_kasumialpha_01_minskill,0,h_kasumialpha_01_minskill
H_kasumialpha_01_open,0,h_kasumialpha_01_open
H_kasumialpha_01_parallel,0,h_kasumialpha_01_parallel
H_kasumialpha_01_pose,0,h_kasumialpha_01_pose
H_kasumialpha_01_restore,0,h_kasumialpha_01_restore
H_kasumialpha_01_rotate,0,h_kasumialpha_01_rotate
H_kasumialpha_01_run,0,h_kasumialpha_01_run
H_kasumialpha_01_sattack,0,h_kasumialpha_01_sattack
H_kasumialpha_01_show,0,h_kasumialpha_01_show
H_kasumialpha_01_specialidle,0,h_kasumialpha_01_specialidle
H_kasumialpha_01_standby,0,h_kasumialpha_01_standby
H_kasumialpha_01_tilt,0,h_kasumialpha_01_tilt
H_kasumialpha_01_tilthit,0,h_kasumialpha_01_tilthit
H_kasumialpha_01_uniqueskills,0,h_kasumialpha_01_uniqueskills
H_kasumialpha_01_victory,0,h_kasumialpha_01_victory
H_kasumialpha_01_weak,0,h_kasumialpha_01_weak
H_kasumialpha_show_animator,0,h_kasumialpha_show_animator
H_kokoro_01_aisleidle,0,h_kokoro_01_aisleidle
H_kokoro_01_aislestandby,0,h_kokoro_01_aislestandby
H_kokoro_01_holdhand,0,h_kokoro_01_holdhand
H_kokoro_01_idle,0,h_kokoro_01_idle
H_kokoro_01_idle2,0,h_kokoro_01_idle2
H_kokoro_01_show,0,h_kokoro_01_show
H_kokoro_01_specialidle,0,h_kokoro_01_specialidle
H_kokoro_01_victory,0,h_kokoro_01_victory
H_kokoro_dlc_02_attack,0,h_kokoro_dlc_02_attack
H_kokoro_dlc_02_backward,0,h_kokoro_dlc_02_backward
H_kokoro_dlc_02_defend,0,h_kokoro_dlc_02_defend
H_kokoro_dlc_02_die,0,h_kokoro_dlc_02_die
H_kokoro_dlc_02_exit,0,h_kokoro_dlc_02_exit
H_kokoro_dlc_02_forward,0,h_kokoro_dlc_02_forward
H_kokoro_dlc_02_hold,0,h_kokoro_dlc_02_hold
H_kokoro_dlc_02_idle,0,h_kokoro_dlc_02_idle
H_kokoro_dlc_02_idle2,0,h_kokoro_dlc_02_idle2
H_kokoro_dlc_02_incline,0,h_kokoro_dlc_02_incline
H_kokoro_dlc_02_injure,0,h_kokoro_dlc_02_injure
H_kokoro_dlc_02_jump,0,h_kokoro_dlc_02_jump
H_kokoro_dlc_02_lose,0,h_kokoro_dlc_02_lose
H_kokoro_dlc_02_minskill,0,h_kokoro_dlc_02_minskill
H_kokoro_dlc_02_open,0,h_kokoro_dlc_02_open
H_kokoro_dlc_02_parallel,0,h_kokoro_dlc_02_parallel
H_kokoro_dlc_02_pose,0,h_kokoro_dlc_02_pose
H_kokoro_dlc_02_restore,0,h_kokoro_dlc_02_restore
H_kokoro_dlc_02_rotate,0,h_kokoro_dlc_02_rotate
H_kokoro_dlc_02_run,0,h_kokoro_dlc_02_run
H_kokoro_dlc_02_sattack,0,h_kokoro_dlc_02_sattack
H_kokoro_dlc_02_show,0,h_kokoro_dlc_02_show
H_kokoro_dlc_02_specialidle,0,h_kokoro_dlc_02_specialidle
H_kokoro_dlc_02_tilt,0,h_kokoro_dlc_02_tilt
H_kokoro_dlc_02_tilthit,0,h_kokoro_dlc_02_tilthit
H_kokoro_dlc_02_uniqueskills01,0,h_kokoro_dlc_02_uniqueskills01
H_kokoro_dlc_02_uniqueskills02,0,h_kokoro_dlc_02_uniqueskills02
H_kokoro_dlc_02_weak,0,h_kokoro_dlc_02_weak
H_marierose_01_aisleidle,0,h_marierose_01_aisleidle
H_marierose_01_aislestandby,0,h_marierose_01_aislestandby
H_marierose_01_attack,0,h_marierose_01_attack
H_marierose_01_defend,0,h_marierose_01_defend
H_marierose_01_die,0,h_marierose_01_die
H_marierose_01_exit,0,h_marierose_01_exit
H_marierose_01_hold,0,h_marierose_01_hold
H_marierose_01_holdhand,0,h_marierose_01_holdhand
H_marierose_01_idle,0,h_marierose_01_idle
H_marierose_01_injure,0,h_marierose_01_injure
H_marierose_01_jump,0,h_marierose_01_jump
H_marierose_01_lose,0,h_marierose_01_lose
H_marierose_01_minskill,0,h_marierose_01_minskill
H_marierose_01_open,0,h_marierose_01_open
H_marierose_01_parallel,0,h_marierose_01_parallel
H_marierose_01_pose,0,h_marierose_01_pose
H_marierose_01_restore,0,h_marierose_01_restore
H_marierose_01_rotate,0,h_marierose_01_rotate
H_marierose_01_run,0,h_marierose_01_run
H_marierose_01_sattack,0,h_marierose_01_sattack
H_marierose_01_specialidle,0,h_marierose_01_specialidle
H_marierose_01_standby,0,h_marierose_01_standby
H_marierose_01_tilt,0,h_marierose_01_tilt
H_marierose_01_tilthit,0,h_marierose_01_tilthit
H_marierose_01_uniqueskills,0,h_marierose_01_uniqueskills
H_marierose_01_victory,0,h_marierose_01_victory
H_marierose_01_weak,0,h_marierose_01_weak
H_marierose_dlc_01_attack,0,h_marierose_dlc_01_attack
H_marierose_dlc_01_defend,0,h_marierose_dlc_01_defend
H_marierose_dlc_01_die,0,h_marierose_dlc_01_die
H_marierose_dlc_01_exit,0,h_marierose_dlc_01_exit
H_marierose_dlc_01_hold,0,h_marierose_dlc_01_hold
H_marierose_dlc_01_holdhand,0,h_marierose_dlc_01_holdhand
H_marierose_dlc_01_idle,0,h_marierose_dlc_01_idle
H_marierose_dlc_01_idle2,0,h_marierose_dlc_01_idle2
H_marierose_dlc_01_incline,0,h_marierose_dlc_01_incline
H_marierose_dlc_01_injure,0,h_marierose_dlc_01_injure
H_marierose_dlc_01_jump,0,h_marierose_dlc_01_jump
H_marierose_dlc_01_lose,0,h_marierose_dlc_01_lose
H_marierose_dlc_01_minskill,0,h_marierose_dlc_01_minskill
H_marierose_dlc_01_open,0,h_marierose_dlc_01_open
H_marierose_dlc_01_parallel,0,h_marierose_dlc_01_parallel
H_marierose_dlc_01_pose,0,h_marierose_dlc_01_pose
H_marierose_dlc_01_restore,0,h_marierose_dlc_01_restore
H_marierose_dlc_01_rotate,0,h_marierose_dlc_01_rotate
H_marierose_dlc_01_run,0,h_marierose_dlc_01_run
H_marierose_dlc_01_show,0,h_marierose_dlc_01_show
H_marierose_dlc_01_specialidle,0,h_marierose_dlc_01_specialidle
H_marierose_dlc_01_standby,0,h_marierose_dlc_01_standby
H_marierose_dlc_01_tilt,0,h_marierose_dlc_01_tilt
H_marierose_dlc_01_tilthit,0,h_marierose_dlc_01_tilthit
H_marierose_dlc_01_uniqueskills,0,h_marierose_dlc_01_uniqueskills
H_marierose_dlc_01_victory,0,h_marierose_dlc_01_victory
H_marierose_dlc_01_weak,0,h_marierose_dlc_01_weak
H_marierose_dlc_02_attack,0,h_marierose_dlc_02_attack
H_marierose_dlc_02_backward,0,h_marierose_dlc_02_backward
H_marierose_dlc_02_defend,0,h_marierose_dlc_02_defend
H_marierose_dlc_02_die,0,h_marierose_dlc_02_die
H_marierose_dlc_02_exit,0,h_marierose_dlc_02_exit
H_marierose_dlc_02_forward,0,h_marierose_dlc_02_forward
H_marierose_dlc_02_hold,0,h_marierose_dlc_02_hold
H_marierose_dlc_02_holdhand,0,h_marierose_dlc_02_holdhand
H_marierose_dlc_02_idle,0,h_marierose_dlc_02_idle
H_marierose_dlc_02_idle2,0,h_marierose_dlc_02_idle2
H_marierose_dlc_02_incline,0,h_marierose_dlc_02_incline
H_marierose_dlc_02_injure,0,h_marierose_dlc_02_injure
H_marierose_dlc_02_jump,0,h_marierose_dlc_02_jump
H_marierose_dlc_02_lose,0,h_marierose_dlc_02_lose
H_marierose_dlc_02_minskill,0,h_marierose_dlc_02_minskill
H_marierose_dlc_02_open,0,h_marierose_dlc_02_open
H_marierose_dlc_02_parallel,0,h_marierose_dlc_02_parallel
H_marierose_dlc_02_pose,0,h_marierose_dlc_02_pose
H_marierose_dlc_02_restore,0,h_marierose_dlc_02_restore
H_marierose_dlc_02_rotate,0,h_marierose_dlc_02_rotate
H_marierose_dlc_02_run,0,h_marierose_dlc_02_run
H_marierose_dlc_02_sattack,0,h_marierose_dlc_02_sattack
H_marierose_dlc_02_show,0,h_marierose_dlc_02_show
H_marierose_dlc_02_specialidle,0,h_marierose_dlc_02_specialidle
H_marierose_dlc_02_standby,0,h_marierose_dlc_02_standby
H_marierose_dlc_02_tilt,0,h_marierose_dlc_02_tilt
H_marierose_dlc_02_tilthit,0,h_marierose_dlc_02_tilthit
H_marierose_dlc_02_uniqueskills,0,h_marierose_dlc_02_uniqueskills
H_marierose_dlc_02_victory,0,h_marierose_dlc_02_victory
H_marierose_dlc_02_weak,0,h_marierose_dlc_02_weak
H_mariposaB_01_attack,0,h_mariposab_01_attack
H_mariposaB_01_backward,0,h_mariposab_01_backward
H_mariposaB_01_defend,0,h_mariposab_01_defend
H_mariposaB_01_die,0,h_mariposab_01_die
H_mariposaB_01_exit,0,h_mariposab_01_exit
H_mariposaB_01_forward,0,h_mariposab_01_forward
H_mariposaB_01_hold,0,h_mariposab_01_hold
H_mariposaB_01_holdhand,0,h_mariposab_01_holdhand
H_mariposaB_01_idle,0,h_mariposab_01_idle
H_mariposaB_01_idle2,0,h_mariposab_01_idle2
H_mariposaB_01_incline,0,h_mariposab_01_incline
H_mariposaB_01_injure,0,h_mariposab_01_injure
H_mariposaB_01_jump,0,h_mariposab_01_jump
H_mariposaB_01_lose,0,h_mariposab_01_lose
H_mariposaB_01_minskill,0,h_mariposab_01_minskill
H_mariposaB_01_open,0,h_mariposab_01_open
H_mariposaB_01_parallel,0,h_mariposab_01_parallel
H_mariposaB_01_pose,0,h_mariposab_01_pose
H_mariposaB_01_restore,0,h_mariposab_01_restore
H_mariposaB_01_rotate,0,h_mariposab_01_rotate
H_mariposaB_01_run,0,h_mariposab_01_run
H_mariposaB_01_sattack,0,h_mariposab_01_sattack
H_mariposaB_01_show,0,h_mariposab_01_show
H_mariposaB_01_specialidle,0,h_mariposab_01_specialidle
H_mariposaB_01_standby,0,h_mariposab_01_standby
H_mariposaB_01_tilt,0,h_mariposab_01_tilt
H_mariposaB_01_tilthit,0,h_mariposab_01_tilthit
H_mariposaB_01_uniqueskills,0,h_mariposab_01_uniqueskills
H_mariposaB_01_victory,0,h_mariposab_01_victory
H_mariposaB_01_weak,0,h_mariposab_01_weak
H_mariposa_01_holdhand,0,h_mariposa_01_holdhand
H_mariposa_01_idle2,0,h_mariposa_01_idle2
H_mariposa_01_show,0,h_mariposa_01_show
H_mariposa_01_specialidle,0,h_mariposa_01_specialidle
H_mila_01_holdhand,0,h_mila_01_holdhand
H_mila_01_idle2,0,h_mila_01_idle2
H_mila_01_show,0,h_mila_01_show
H_mila_01_specialidle,0,h_mila_01_specialidle
H_mila_dlc_01_attack,0,h_mila_dlc_01_attack
H_mila_dlc_01_backward,0,h_mila_dlc_01_backward
H_mila_dlc_01_defend,0,h_mila_dlc_01_defend
H_mila_dlc_01_die,0,h_mila_dlc_01_die
H_mila_dlc_01_exit,0,h_mila_dlc_01_exit
H_mila_dlc_01_forward,0,h_mila_dlc_01_forward
H_mila_dlc_01_hold,0,h_mila_dlc_01_hold
H_mila_dlc_01_holdhand,0,h_mila_dlc_01_holdhand
H_mila_dlc_01_idle,0,h_mila_dlc_01_idle
H_mila_dlc_01_idle02,0,h_mila_dlc_01_idle02
H_mila_dlc_01_incline,0,h_mila_dlc_01_incline
H_mila_dlc_01_injure,0,h_mila_dlc_01_injure
H_mila_dlc_01_jump,0,h_mila_dlc_01_jump
H_mila_dlc_01_lose,0,h_mila_dlc_01_lose
H_mila_dlc_01_minskill,0,h_mila_dlc_01_minskill
H_mila_dlc_01_open,0,h_mila_dlc_01_open
H_mila_dlc_01_parallel,0,h_mila_dlc_01_parallel
H_mila_dlc_01_pose,0,h_mila_dlc_01_pose
H_mila_dlc_01_restore,0,h_mila_dlc_01_restore
H_mila_dlc_01_rotate,0,h_mila_dlc_01_rotate
H_mila_dlc_01_run,0,h_mila_dlc_01_run
H_mila_dlc_01_sattack,0,h_mila_dlc_01_sattack
H_mila_dlc_01_show,0,h_mila_dlc_01_show
H_mila_dlc_01_specialidle,0,h_mila_dlc_01_specialidle
H_mila_dlc_01_tilt,0,h_mila_dlc_01_tilt
H_mila_dlc_01_tilthit,0,h_mila_dlc_01_tilthit
H_mila_dlc_01_uniqueskills,0,h_mila_dlc_01_uniqueskills
H_mila_dlc_01_victory,0,h_mila_dlc_01_victory
H_mila_dlc_01_weak,0,h_mila_dlc_01_weak
H_momiji_01_holdhand,0,h_momiji_01_holdhand
H_momiji_01_idle2,0,h_momiji_01_idle2
H_momiji_01_show,0,h_momiji_01_show
H_momiji_01_specialidle,0,h_momiji_01_specialidle
H_momiji_dlc_01_attack,0,h_momiji_dlc_01_attack
H_momiji_dlc_01_backward,0,h_momiji_dlc_01_backward
H_momiji_dlc_01_defend,0,h_momiji_dlc_01_defend
H_momiji_dlc_01_die,0,h_momiji_dlc_01_die
H_momiji_dlc_01_exit,0,h_momiji_dlc_01_exit
H_momiji_dlc_01_forward,0,h_momiji_dlc_01_forward
H_momiji_dlc_01_hold,0,h_momiji_dlc_01_hold
H_momiji_dlc_01_holdhand,0,h_momiji_dlc_01_holdhand
H_momiji_dlc_01_idle,0,h_momiji_dlc_01_idle
H_momiji_dlc_01_idle2,0,h_momiji_dlc_01_idle2
H_momiji_dlc_01_incline,0,h_momiji_dlc_01_incline
H_momiji_dlc_01_injure,0,h_momiji_dlc_01_injure
H_momiji_dlc_01_jump,0,h_momiji_dlc_01_jump
H_momiji_dlc_01_lose,0,h_momiji_dlc_01_lose
H_momiji_dlc_01_minskill,0,h_momiji_dlc_01_minskill
H_momiji_dlc_01_open,0,h_momiji_dlc_01_open
H_momiji_dlc_01_parallel,0,h_momiji_dlc_01_parallel
H_momiji_dlc_01_pose,0,h_momiji_dlc_01_pose
H_momiji_dlc_01_restore,0,h_momiji_dlc_01_restore
H_momiji_dlc_01_rotate,0,h_momiji_dlc_01_rotate
H_momiji_dlc_01_run,0,h_momiji_dlc_01_run
H_momiji_dlc_01_sattack,0,h_momiji_dlc_01_sattack
H_momiji_dlc_01_show,0,h_momiji_dlc_01_show
H_momiji_dlc_01_specialidle,0,h_momiji_dlc_01_specialidle
H_momiji_dlc_01_tilt,0,h_momiji_dlc_01_tilt
H_momiji_dlc_01_tilthit,0,h_momiji_dlc_01_tilthit
H_momiji_dlc_01_uniqueskills,0,h_momiji_dlc_01_uniqueskills
H_momiji_dlc_01_weak,0,h_momiji_dlc_01_weak
H_nyotengu_01_aisleidle,0,h_nyotengu_01_aisleidle
H_nyotengu_01_aislestandby,0,h_nyotengu_01_aislestandby
H_nyotengu_01_idle,0,h_nyotengu_01_idle
H_nyotengu_01_idle2,0,h_nyotengu_01_idle2
H_nyotengu_01_show,0,h_nyotengu_01_show
H_nyotengu_01_specialidle,0,h_nyotengu_01_specialidle
H_phase4_01_attack,0,h_phase4_01_attack
H_phase4_01_idle,0,h_phase4_01_idle
H_phase4_01_idle2,0,h_phase4_01_idle2
H_phase4_01_minskill,0,h_phase4_01_minskill
H_phase4_01_specialidle,0,h_phase4_01_specialidle
H_phase4_01_victory,0,h_phase4_01_victory
H_phase4_dlc_01_attack,0,h_phase4_dlc_01_attack
H_phase4_dlc_01_backward,0,h_phase4_dlc_01_backward
H_phase4_dlc_01_defend,0,h_phase4_dlc_01_defend
H_phase4_dlc_01_die,0,h_phase4_dlc_01_die
H_phase4_dlc_01_exit,0,h_phase4_dlc_01_exit
H_phase4_dlc_01_forward,0,h_phase4_dlc_01_forward
H_phase4_dlc_01_hold,0,h_phase4_dlc_01_hold
H_phase4_dlc_01_holdhand,0,h_phase4_dlc_01_holdhand
H_phase4_dlc_01_idle,0,h_phase4_dlc_01_idle
H_phase4_dlc_01_idle2,0,h_phase4_dlc_01_idle2
H_phase4_dlc_01_incline,0,h_phase4_dlc_01_incline
H_phase4_dlc_01_injure,0,h_phase4_dlc_01_injure
H_phase4_dlc_01_jump,0,h_phase4_dlc_01_jump
H_phase4_dlc_01_lose,0,h_phase4_dlc_01_lose
H_phase4_dlc_01_minskill,0,h_phase4_dlc_01_minskill
H_phase4_dlc_01_open,0,h_phase4_dlc_01_open
H_phase4_dlc_01_parallel,0,h_phase4_dlc_01_parallel
H_phase4_dlc_01_pose,0,h_phase4_dlc_01_pose
H_phase4_dlc_01_rotate,0,h_phase4_dlc_01_rotate
H_phase4_dlc_01_run,0,h_phase4_dlc_01_run
H_phase4_dlc_01_sattack,0,h_phase4_dlc_01_sattack
H_phase4_dlc_01_standby,0,h_phase4_dlc_01_standby
H_phase4_dlc_01_tilt,0,h_phase4_dlc_01_tilt
H_phase4_dlc_01_tilthit,0,h_phase4_dlc_01_tilthit
H_phase4_dlc_01_unqueskills,0,h_phase4_dlc_01_unqueskills
H_phase4_dlc_01_victory,0,h_phase4_dlc_01_victory
H_phase4_dlc_01_week,0,h_phase4_dlc_01_week
H_rachel_01_attack,0,h_rachel_01_attack
H_rachel_01_backward,0,h_rachel_01_backward
H_rachel_01_defend,0,h_rachel_01_defend
H_rachel_01_die,0,h_rachel_01_die
H_rachel_01_exit,0,h_rachel_01_exit
H_rachel_01_forward,0,h_rachel_01_forward
H_rachel_01_hold,0,h_rachel_01_hold
H_rachel_01_holdhand,0,h_rachel_01_holdhand
H_rachel_01_idle,0,h_rachel_01_idle
H_rachel_01_idle2,0,h_rachel_01_idle2
H_rachel_01_incline,0,h_rachel_01_incline
H_rachel_01_injure,0,h_rachel_01_injure
H_rachel_01_jump,0,h_rachel_01_jump
H_rachel_01_lose,0,h_rachel_01_lose
H_rachel_01_minskill,0,h_rachel_01_minskill
H_rachel_01_open,0,h_rachel_01_open
H_rachel_01_parallel,0,h_rachel_01_parallel
H_rachel_01_pose,0,h_rachel_01_pose
H_rachel_01_restore,0,h_rachel_01_restore
H_rachel_01_rotate,0,h_rachel_01_rotate
H_rachel_01_run,0,h_rachel_01_run
H_rachel_01_sattack,0,h_rachel_01_sattack
H_rachel_01_show,0,h_rachel_01_show
H_rachel_01_specialidle,0,h_rachel_01_specialidle
H_rachel_01_standby,0,h_rachel_01_standby
H_rachel_01_tilt,0,h_rachel_01_tilt
H_rachel_01_tilthit,0,h_rachel_01_tilthit
H_rachel_01_uniqueskills,0,h_rachel_01_uniqueskills
H_rachel_01_victory,0,h_rachel_01_victory
H_rachel_01_weak,0,h_rachel_01_weak
H_raidou_01_idle,0,h_raidou_01_idle
H_raidou_01_idle2,0,h_raidou_01_idle2
H_raidou_01_show,0,h_raidou_01_show
H_raidou_01_specialidle,0,h_raidou_01_specialidle
H_raidou_dlc_01_attack,0,h_raidou_dlc_01_attack
H_raidou_dlc_01_defend,0,h_raidou_dlc_01_defend
H_raidou_dlc_01_die,0,h_raidou_dlc_01_die
H_raidou_dlc_01_exit,0,h_raidou_dlc_01_exit
H_raidou_dlc_01_hold,0,h_raidou_dlc_01_hold
H_raidou_dlc_01_holdhand,0,h_raidou_dlc_01_holdhand
H_raidou_dlc_01_idle,0,h_raidou_dlc_01_idle
H_raidou_dlc_01_idle2,0,h_raidou_dlc_01_idle2
H_raidou_dlc_01_incline,0,h_raidou_dlc_01_incline
H_raidou_dlc_01_injure,0,h_raidou_dlc_01_injure
H_raidou_dlc_01_jump,0,h_raidou_dlc_01_jump
H_raidou_dlc_01_lose,0,h_raidou_dlc_01_lose
H_raidou_dlc_01_minskill,0,h_raidou_dlc_01_minskill
H_raidou_dlc_01_open,0,h_raidou_dlc_01_open
H_raidou_dlc_01_parallel,0,h_raidou_dlc_01_parallel
H_raidou_dlc_01_pose,0,h_raidou_dlc_01_pose
H_raidou_dlc_01_restore,0,h_raidou_dlc_01_restore
H_raidou_dlc_01_rotate,0,h_raidou_dlc_01_rotate
H_raidou_dlc_01_run,0,h_raidou_dlc_01_run
H_raidou_dlc_01_sattack,0,h_raidou_dlc_01_sattack
H_raidou_dlc_01_show,0,h_raidou_dlc_01_show
H_raidou_dlc_01_specialidle,0,h_raidou_dlc_01_specialidle
H_raidou_dlc_01_standby,0,h_raidou_dlc_01_standby
H_raidou_dlc_01_tilt,0,h_raidou_dlc_01_tilt
H_raidou_dlc_01_tilthit,0,h_raidou_dlc_01_tilthit
H_raidou_dlc_01_uniqueskills,0,h_raidou_dlc_01_uniqueskills
H_raidou_dlc_01_victory,0,h_raidou_dlc_01_victory
H_raidou_dlc_01_weak,0,h_raidou_dlc_01_weak
H_zackgold_01_attack,0,h_zackgold_01_attack
H_zackgold_01_defend,0,h_zackgold_01_defend
H_zackgold_01_die,0,h_zackgold_01_die
H_zackgold_01_exit,0,h_zackgold_01_exit
H_zackgold_01_hold,0,h_zackgold_01_hold
H_zackgold_01_idle,0,h_zackgold_01_idle
H_zackgold_01_idle2,0,h_zackgold_01_idle2
H_zackgold_01_incline,0,h_zackgold_01_incline
H_zackgold_01_injure,0,h_zackgold_01_injure
H_zackgold_01_jump,0,h_zackgold_01_jump
H_zackgold_01_lose,0,h_zackgold_01_lose
H_zackgold_01_minskill,0,h_zackgold_01_minskill
H_zackgold_01_open,0,h_zackgold_01_open
H_zackgold_01_parallel,0,h_zackgold_01_parallel
H_zackgold_01_pose,0,h_zackgold_01_pose
H_zackgold_01_restore,0,h_zackgold_01_restore
H_zackgold_01_rotate,0,h_zackgold_01_rotate
H_zackgold_01_run,0,h_zackgold_01_run
H_zackgold_01_standby,0,h_zackgold_01_standby
H_zackgold_01_tilt,0,h_zackgold_01_tilt
H_zackgold_01_tilthit,0,h_zackgold_01_tilthit
H_zackgold_01_uniqueskills,0,h_zackgold_01_uniqueskills
H_zackgold_01_victory,0,h_zackgold_01_victory
H_zackgold_01_weak,0,h_zackgold_01_weak
H_zackreporter_01_attack,0,h_zackreporter_01_attack
H_zackreporter_01_backward,0,h_zackreporter_01_backward
H_zackreporter_01_byebye,0,h_zackreporter_01_byebye
H_zackreporter_01_countdown,0,h_zackreporter_01_countdown
H_zackreporter_01_defend,0,h_zackreporter_01_defend
H_zackreporter_01_die,0,h_zackreporter_01_die
H_zackreporter_01_exit,0,h_zackreporter_01_exit
H_zackreporter_01_forward,0,h_zackreporter_01_forward
H_zackreporter_01_hold,0,h_zackreporter_01_hold
H_zackreporter_01_holdhand,0,h_zackreporter_01_holdhand
H_zackreporter_01_idle,0,h_zackreporter_01_idle
H_zackreporter_01_idle2,0,h_zackreporter_01_idle2
H_zackreporter_01_incline,0,h_zackreporter_01_incline
H_zackreporter_01_injure,0,h_zackreporter_01_injure
H_zackreporter_01_jump,0,h_zackreporter_01_jump
H_zackreporter_01_lose,0,h_zackreporter_01_lose
H_zackreporter_01_minskill,0,h_zackreporter_01_minskill
H_zackreporter_01_open,0,h_zackreporter_01_open
H_zackreporter_01_parallel,0,h_zackreporter_01_parallel
H_zackreporter_01_pose,0,h_zackreporter_01_pose
H_zackreporter_01_restore,0,h_zackreporter_01_restore
H_zackreporter_01_rotate,0,h_zackreporter_01_rotate
H_zackreporter_01_run,0,h_zackreporter_01_run
H_zackreporter_01_sattack,0,h_zackreporter_01_sattack
H_zackreporter_01_specialidle,0,h_zackreporter_01_specialidle
H_zackreporter_01_tilt,0,h_zackreporter_01_tilt
H_zackreporter_01_tilthit,0,h_zackreporter_01_tilthit
H_zackreporter_01_uniqueskills,0,h_zackreporter_01_uniqueskills
H_zackreporter_01_weak,0,h_zackreporter_01_weak
I_robot_01_injure,0,i_robot_01_injure
I_robot_01_standby,0,i_robot_01_standby
Image_artistictext_ko,0,uicombatprefab,uidwacombatprefab
Image_artistictext_timeover,0,uicombatprefab,uidwacombatprefab
Image_blx,2528,eff_fortunecat,uioafortunecatview
Image_broadcast,0,uiguildbattleprefab
Image_jindan1,2976,uioagoldenegg
Image_jindan2,2976,uioagoldenegg
Image_jindan3,2976,uioagoldenegg
Image_kpi,5436,eff_fortunecat,uioafortunecatview
Image_level_select,2192,uilevelemprefab2,uilevelemprefab3,uilevelemprefab4,uileveljyprefab3,uileveljyprefab4,uileveljyprefab5,uilevelprefab10,uilevelprefab10_2,uilevelprefab3,uilevelprefab5,uilevelprefab8,uilevelprefab8_2
Image_ornament_3_1,2300,uiequipmentdevelopmentprefab
Image_ornament_3_2,2300,uiequipmentdevelopmentprefab
Kasumi_Pve_Novice_Dialogue_in,0,kasumi_pve_novice_dialogue_in
Kasumi_Pve_Novice_Dialogue_out,0,kasumi_pve_novice_dialogue_out
Kasumi_Pve_Novice_testbox_in,0,kasumi_pve_novice_testbox_in
Kasumi_Pve_Novice_testbox_out,0,kasumi_pve_novice_testbox_out
Kasumi_Pve_happynod,0,kasumi_pve_happynod
LED,2756,eff_main_map,led
Leifang_dlc_01_pose,0,leifang_dlc_01_pose
Leifang_dlc_01_uniqueskills,0,leifang_dlc_01_uniqueskills
Leifang_dlc_01_victory,0,leifang_dlc_01_victory
M_fatgang_01_attack,0,m_fatgang_01_attack
M_fatgang_01_backward,0,m_fatgang_01_backward
M_fatgang_01_defend,0,m_fatgang_01_defend
M_fatgang_01_die,0,m_fatgang_01_die
M_fatgang_01_exit,0,m_fatgang_01_exit
M_fatgang_01_forward,0,m_fatgang_01_forward
M_fatgang_01_hold,0,m_fatgang_01_hold
M_fatgang_01_incline,0,m_fatgang_01_incline
M_fatgang_01_injure,0,m_fatgang_01_injure
M_fatgang_01_jump,0,m_fatgang_01_jump
M_fatgang_01_open,0,m_fatgang_01_open
M_fatgang_01_parallel,0,m_fatgang_01_parallel
M_fatgang_01_restore,0,m_fatgang_01_restore
M_fatgang_01_rotate,0,m_fatgang_01_rotate
M_fatgang_01_run,0,m_fatgang_01_run
M_fatgang_01_standby,0,m_fatgang_01_standby
M_fatgang_01_tilt,0,m_fatgang_01_tilt
M_fatgang_01_tilthit,0,m_fatgang_01_tilthit
M_fatgang_01_victory,0,m_fatgang_01_victory
M_fatgang_01_weak,0,m_fatgang_01_weak
M_fatgang_02_attack,0,m_fatgang_02_attack
M_fatgang_02_backward,0,m_fatgang_02_backward
