资源名称,内存大小,内建资源,资源类型,被引用的个数,对应的AB包名称
skill_Genfu_pose_gray,33283,False,texture,1,skill_genfu_pose_gray
skill_Genfu_uniqueskills,33283,False,texture,1,skill_genfu_uniqueskills
skill_HelenadouglasB_minskill,131595,False,texture,1,skill_helenadouglasb_minskill
skill_HelenadouglasB_pose,197131,False,texture,1,skill_helenadouglasb_pose
skill_HelenadouglasB_pose_gray,131595,False,texture,1,skill_helenadouglasb_pose_gray
skill_HelenadouglasB_uniqueskills,197131,False,texture,1,skill_helenadouglasb_uniqueskills
skill_Hitomi_minskill,49667,False,texture,1,skill_hitomi_minskill
skill_Hitomi_pose,33283,False,texture,1,skill_hitomi_pose
skill_Hitomi_pose_gray,49667,False,texture,1,skill_hitomi_pose_gray
skill_Hitomi_uniqueskills,49667,False,texture,1,skill_hitomi_uniqueskills
skill_Kasumialpha_minskill,197131,False,texture,1,skill_kasumialpha_minskill
skill_Kasumialpha_pose,197131,False,texture,1,skill_kasumialpha_pose
skill_Kasumialpha_pose_gray,197131,False,texture,1,skill_kasumialpha_pose_gray
skill_Kasumialpha_uniqueskills,197131,False,texture,1,skill_kasumialpha_uniqueskills
skill_Leifang_minskill,49667,False,texture,1,skill_leifang_minskill
skill_Leifang_pose,49667,False,texture,1,skill_leifang_pose
skill_Leifang_pose_gray,49667,False,texture,1,skill_leifang_pose_gray
skill_Leifang_uniqueskills,49667,False,texture,1,skill_leifang_uniqueskills
skill_Zack_minskill,49667,False,texture,1,skill_zack_minskill
skill_Zack_pose,49667,False,texture,1,skill_zack_pose
skill_Zack_pose_gray,49667,False,texture,1,skill_zack_pose_gray
skill_Zack_uniqueskills,49667,False,texture,1,skill_zack_uniqueskills
skill_agile,33283,False,texture,1,skill_agile
skill_alpha152_minskill,33283,False,texture,1,skill_alpha152_minskill
skill_alpha152_pose,33283,False,texture,1,skill_alpha152_pose
skill_alpha152_pose_gray,33283,False,texture,1,skill_alpha152_pose_gray
skill_alpha152_uniqueskills,33283,False,texture,1,skill_alpha152_uniqueskills
skill_attack_01,14544,False,texture,1,skill_attack_01
skill_attack_01,33283,False,texture,1,skill_attack_01
skill_attack_02,14544,False,texture,1,skill_attack_02
skill_ayane_minskill,33283,False,texture,1,skill_ayane_minskill
skill_ayane_pose,33283,False,texture,1,skill_ayane_pose
skill_ayane_pose_gray,33283,False,texture,1,skill_ayane_pose_gray
skill_ayane_uniqueskills,33283,False,texture,1,skill_ayane_uniqueskills
skill_bayman_minskill,33283,False,texture,1,skill_bayman_minskill
skill_bayman_pose,33283,False,texture,1,skill_bayman_pose
skill_bayman_pose_gray,33283,False,texture,1,skill_bayman_pose_gray
skill_bayman_uniqueskills,33283,False,texture,1,skill_bayman_uniqueskills
skill_block_01,33283,False,texture,1,skill_block_01
skill_block_01,14544,False,texture,1,skill_block_01
skill_block_02,14544,False,texture,1,skill_block_02
skill_block_intensity_01,14544,False,texture,1,skill_block_intensity_01
skill_block_intensity_01,33283,False,texture,1,skill_block_intensity_01
skill_block_intensity_02,14544,False,texture,1,skill_block_intensity_02
skill_bradwong_minskill,33283,False,texture,1,skill_bradwong_minskill
skill_bradwong_pose,33283,False,texture,1,skill_bradwong_pose
skill_bradwong_pose_gray,33283,False,texture,1,skill_bradwong_pose_gray
skill_bradwong_uniqueskills,49667,False,texture,1,skill_bradwong_uniqueskills
skill_control_01,49667,False,texture,1,skill_control_01
skill_crit_01,33195,False,texture,1,skill_crit_01
skill_crit_01,21600,False,texture,1,skill_crit_01
skill_crit_02,21600,False,texture,1,skill_crit_02
skill_crit_intensity_01,49667,False,texture,1,skill_crit_intensity_01
skill_crit_intensity_01,14544,False,texture,1,skill_crit_intensity_01
skill_crit_intensity_02,14544,False,texture,1,skill_crit_intensity_02
skill_cure_rate_01,33283,False,texture,1,skill_cure_rate_01
skill_cure_rate_01,14544,False,texture,1,skill_cure_rate_01
skill_cure_rate_02,14544,False,texture,1,skill_cure_rate_02
skill_defense_01,33283,False,texture,1,skill_defense_01
skill_defense_01,14544,False,texture,1,skill_defense_01
skill_defense_02,14544,False,texture,1,skill_defense_02
skill_elliot_minskill,33283,False,texture,1,skill_elliot_minskill
skill_elliot_pose,33283,False,texture,1,skill_elliot_pose
skill_elliot_pose_gray,33283,False,texture,1,skill_elliot_pose_gray
skill_elliot_uniqueskills,33283,False,texture,1,skill_elliot_uniqueskills
skill_energy_efficiency_01,33283,False,texture,1,skill_energy_efficiency_01
skill_final_atk_01,14544,False,texture,1,skill_final_atk_01
skill_final_atk_01,33283,False,texture,1,skill_final_atk_01
skill_final_atk_02,14544,False,texture,1,skill_final_atk_02
skill_final_def_01,14544,False,texture,1,skill_final_def_01
skill_final_def_01,33283,False,texture,1,skill_final_def_01
skill_final_def_02,14544,False,texture,1,skill_final_def_02
skill_free_control_01,33283,False,texture,1,skill_free_control_01
skill_hayabusa_minskill,33283,False,texture,1,skill_hayabusa_minskill
skill_hayabusa_pose,33283,False,texture,1,skill_hayabusa_pose
skill_hayabusa_pose_gray,33283,False,texture,1,skill_hayabusa_pose_gray
skill_hayabusa_uniqueskills,33283,False,texture,1,skill_hayabusa_uniqueskills
skill_hayateB_minskill,33283,False,texture,1,skill_hayateb_minskill
skill_hayateB_pose,33283,False,texture,1,skill_hayateb_pose
skill_hayateB_pose_gray,33283,False,texture,1,skill_hayateb_pose_gray
skill_hayateB_uniqueskills,33283,False,texture,1,skill_hayateb_uniqueskills
skill_hayate_minskill,33283,False,texture,1,skill_hayate_minskill
skill_hayate_pose,33283,False,texture,1,skill_hayate_pose
skill_hayate_pose_gray,33283,False,texture,1,skill_hayate_pose_gray
skill_hayate_uniqueskills,33283,False,texture,1,skill_hayate_uniqueskills
skill_helenadouglas_minskill,33283,False,texture,1,skill_helenadouglas_minskill
skill_helenadouglas_pose,33283,False,texture,1,skill_helenadouglas_pose
skill_helenadouglas_pose_gray,33283,False,texture,1,skill_helenadouglas_pose_gray
skill_helenadouglas_uniqueskills,33283,False,texture,1,skill_helenadouglas_uniqueskills
skill_hold_rate_01,49667,False,texture,1,skill_hold_rate_01
skill_honoka_minskill,49667,False,texture,1,skill_honoka_minskill
skill_honoka_pose,49667,False,texture,1,skill_honoka_pose
skill_honoka_pose_gray,49667,False,texture,1,skill_honoka_pose_gray
skill_honoka_uniqueskills,49667,False,texture,1,skill_honoka_uniqueskills
skill_hp_01,21600,False,texture,1,skill_hp_01
skill_hp_01,33195,False,texture,1,skill_hp_01
skill_hp_02,21600,False,texture,1,skill_hp_02
skill_janLee_minskill,49667,False,texture,1,skill_janlee_minskill
skill_janLee_pose,49667,False,texture,1,skill_janlee_pose
skill_janLee_pose_gray,49667,False,texture,1,skill_janlee_pose_gray
skill_janLee_uniqueskills,49667,False,texture,1,skill_janlee_uniqueskills
skill_kasumi_minskill,49667,False,texture,1,skill_kasumi_minskill
skill_kasumi_pose,49667,False,texture,1,skill_kasumi_pose
skill_kasumi_pose_gray,49667,False,texture,1,skill_kasumi_pose_gray
skill_kasumi_uniqueskills,49667,False,texture,1,skill_kasumi_uniqueskills
skill_kasumib_minskill,49667,False,texture,1,skill_kasumib_minskill
skill_kasumib_pose,49667,False,texture,1,skill_kasumib_pose
skill_kasumib_pose_gray,49667,False,texture,1,skill_kasumib_pose_gray
skill_kasumib_uniqueskills,49667,False,texture,1,skill_kasumib_uniqueskills
skill_kokoro_minskill,33283,False,texture,1,skill_kokoro_minskill
skill_kokoro_pose,33283,False,texture,1,skill_kokoro_pose
skill_kokoro_pose_gray,33283,False,texture,1,skill_kokoro_pose_gray
skill_kokoro_uniqueskills,33283,False,texture,1,skill_kokoro_uniqueskills
skill_leon_minskill,49667,False,texture,1,skill_leon_minskill
skill_leon_pose,49667,False,texture,1,skill_leon_pose
skill_leon_pose_gray,49667,False,texture,1,skill_leon_pose_gray
skill_leon_uniqueskills,49667,False,texture,1,skill_leon_uniqueskills
skill_marierose_minskill,49667,False,texture,1,skill_marierose_minskill
skill_marierose_pose,49667,False,texture,1,skill_marierose_pose
skill_marierose_pose_gray,49667,False,texture,1,skill_marierose_pose_gray
skill_marierose_uniqueskills,49667,False,texture,1,skill_marierose_uniqueskills
skill_mariposaB_minskill,131595,False,texture,1,skill_mariposab_minskill
skill_mariposaB_pose,197131,False,texture,1,skill_mariposab_pose
skill_mariposaB_pose_gray,197131,False,texture,1,skill_mariposab_pose_gray
skill_mariposaB_uniqueskills,197131,False,texture,1,skill_mariposab_uniqueskills
skill_mariposa_minskill,49667,False,texture,1,skill_mariposa_minskill
skill_mariposa_pose,49667,False,texture,1,skill_mariposa_pose
skill_mariposa_pose_gray,49667,False,texture,1,skill_mariposa_pose_gray
skill_mariposa_uniqueskills,49667,False,texture,1,skill_mariposa_uniqueskills
skill_mila_minskill,49667,False,texture,1,skill_mila_minskill
skill_mila_pose,49667,False,texture,1,skill_mila_pose
skill_mila_pose_gray,49667,False,texture,1,skill_mila_pose_gray
skill_mila_uniqueskills,49667,False,texture,1,skill_mila_uniqueskills
skill_minskill_rate_01,49667,False,texture,1,skill_minskill_rate_01
skill_momiji_minskill,49667,False,texture,1,skill_momiji_minskill
skill_momiji_pose,33283,False,texture,1,skill_momiji_pose
skill_momiji_pose_gray,49667,False,texture,1,skill_momiji_pose_gray
skill_momiji_uniqueskills,49667,False,texture,1,skill_momiji_uniqueskills
skill_name_1001000,145715,False,texture,1,skill_name_1001000
skill_name_1002000,145715,False,texture,1,skill_name_1002000
skill_name_1003000,145715,False,texture,1,skill_name_1003000
skill_name_1004000,145715,False,texture,1,skill_name_1004000
skill_name_1005000,145715,False,texture,1,skill_name_1005000
skill_name_1006000,145715,False,texture,1,skill_name_1006000
skill_name_1007000,145715,False,texture,1,skill_name_1007000
skill_name_1008000,145715,False,texture,1,skill_name_1008000
skill_name_1009000,145715,False,texture,1,skill_name_1009000
skill_name_1010000,145715,False,texture,1,skill_name_1010000
skill_name_1011000,145715,False,texture,1,skill_name_1011000
skill_name_1012000,145715,False,texture,1,skill_name_1012000
skill_name_1013000,145715,False,texture,1,skill_name_1013000
skill_name_1014000,145715,False,texture,1,skill_name_1014000
skill_name_1015000,145715,False,texture,1,skill_name_1015000
skill_name_1016000,145715,False,texture,1,skill_name_1016000
skill_name_1017000,145715,False,texture,1,skill_name_1017000
skill_name_1018000,145715,False,texture,1,skill_name_1018000
skill_name_1019000,145715,False,texture,1,skill_name_1019000
skill_name_1020000,145715,False,texture,1,skill_name_1020000
skill_name_1021000,145715,False,texture,1,skill_name_1021000
skill_name_1022000,145715,False,texture,1,skill_name_1022000
skill_name_1023000,145715,False,texture,1,skill_name_1023000
skill_name_1024000,581323,False,texture,1,skill_name_1024000
skill_name_1025000,145715,False,texture,1,skill_name_1025000
skill_name_1026000,97315,False,texture,1,skill_name_1026000
skill_name_1027000,145715,False,texture,1,skill_name_1027000
skill_name_1028000,145715,False,texture,1,skill_name_1028000
skill_name_1029000,145715,False,texture,1,skill_name_1029000
skill_name_1030000,145715,False,texture,1,skill_name_1030000
skill_name_1031000,581323,False,texture,1,skill_name_1031000
skill_name_1035000,145715,False,texture,1,skill_name_1035000
skill_name_1036000,145715,False,texture,1,skill_name_1036000
skill_name_1037000,581323,False,texture,1,skill_name_1037000
skill_name_1041000,581323,False,texture,1,skill_name_1041000
skill_nyotengu_minskill,49667,False,texture,1,skill_nyotengu_minskill
skill_nyotengu_pose,49667,False,texture,1,skill_nyotengu_pose
skill_nyotengu_pose_gray,49667,False,texture,1,skill_nyotengu_pose_gray
skill_nyotengu_uniqueskills,49667,False,texture,1,skill_nyotengu_uniqueskills
skill_offset_block_01,33195,False,texture,1,skill_offset_block_01
skill_offset_block_01,21600,False,texture,1,skill_offset_block_01
skill_offset_block_02,21600,False,texture,1,skill_offset_block_02
skill_offset_crit_01,33195,False,texture,1,skill_offset_crit_01
skill_offset_crit_01,21600,False,texture,1,skill_offset_crit_01
skill_offset_crit_02,21600,False,texture,1,skill_offset_crit_02
skill_phase4_minskill,49667,False,texture,1,skill_phase4_minskill
skill_phase4_pose,49667,False,texture,1,skill_phase4_pose
skill_phase4_pose_gray,49667,False,texture,1,skill_phase4_pose_gray
skill_phase4_uniqueskills,49667,False,texture,1,skill_phase4_uniqueskills
skill_physique,33283,False,texture,1,skill_physique
skill_power,49667,False,texture,1,skill_power
skill_rachel_minskill,49667,False,texture,1,skill_rachel_minskill
skill_rachel_pose,49667,False,texture,1,skill_rachel_pose
skill_rachel_pose_gray,49667,False,texture,1,skill_rachel_pose_gray
skill_rachel_uniqueskills,49667,False,texture,1,skill_rachel_uniqueskills
skill_raidou_minskill,33283,False,texture,1,skill_raidou_minskill
skill_raidou_pose,33283,False,texture,1,skill_raidou_pose
skill_raidou_pose_gray,33283,False,texture,1,skill_raidou_pose_gray
skill_raidou_uniqueskills,33283,False,texture,1,skill_raidou_uniqueskills
skill_reflect_hurt_rate_01,33283,False,texture,1,skill_reflect_hurt_rate_01
skill_reflect_hurt_rate_01,14544,False,texture,1,skill_reflect_hurt_rate_01
skill_reflect_hurt_rate_02,14544,False,texture,1,skill_reflect_hurt_rate_02
skill_rig_minskill,33283,False,texture,1,skill_rig_minskill
skill_rig_pose,33283,False,texture,1,skill_rig_pose
skill_rig_pose_gray,33283,False,texture,1,skill_rig_pose_gray
skill_rig_uniqueskills,33283,False,texture,1,skill_rig_uniqueskills
skill_tina_minskill,33283,False,texture,1,skill_tina_minskill
skill_tina_pose,49667,False,texture,1,skill_tina_pose
skill_tina_pose_gray,49667,False,texture,1,skill_tina_pose_gray
skill_tina_uniqueskills,49667,False,texture,1,skill_tina_uniqueskills
skill_uni_enchance_01,49667,False,texture,1,skill_uni_enchance_01
skill_wisdom,49667,False,texture,1,skill_wisdom
skill_zap,49667,False,texture,1,skill_zap
skillpoint_4170001,8544,False,texture,1,skillpoint_4170001
society_4120001,21600,False,texture,1,society_4120001
society_box1_4031001,30432,False,texture,1,society_box1_4031001
speak_1,257555,False,texture,1,speak_1
speak_2,257555,False,texture,1,speak_2
speak_3,257555,False,texture,1,speak_3
speak_4,257555,False,texture,1,speak_4
speak_7,257555,False,texture,1,speak_7
starlevel_debris_bg,199427,False,texture,1,starlevel_debris_bg
starlevel_star_popup_bg,566243,False,texture,1,starlevel_star_popup_bg
starstone_atk_1,20432,False,texture,1,starstone_atk_1
starstone_atk_2,30515,False,texture,1,starstone_atk_2
starstone_atk_3,30515,False,texture,1,starstone_atk_3
starstone_atk_4,30515,False,texture,1,starstone_atk_4
starstone_atk_5,30515,False,texture,1,starstone_atk_5
starstone_atk_6,30515,False,texture,1,starstone_atk_6
starstone_atk_per_1,30432,False,texture,1,starstone_atk_per_1
starstone_atk_per_2,30432,False,texture,1,starstone_atk_per_2
starstone_atk_per_3,30515,False,texture,1,starstone_atk_per_3
starstone_atk_per_4,30515,False,texture,1,starstone_atk_per_4
starstone_atk_per_5,30515,False,texture,1,starstone_atk_per_5
starstone_atk_per_6,30515,False,texture,1,starstone_atk_per_6
starstone_block_1,30432,False,texture,1,starstone_block_1
starstone_block_2,30515,False,texture,1,starstone_block_2
starstone_block_3,30515,False,texture,1,starstone_block_3
starstone_block_4,30515,False,texture,1,starstone_block_4
starstone_block_5,30515,False,texture,1,starstone_block_5
starstone_block_6,30515,False,texture,1,starstone_block_6
starstone_block_intensity_1,30515,False,texture,1,starstone_block_intensity_1
starstone_block_intensity_2,30515,False,texture,1,starstone_block_intensity_2
starstone_block_intensity_3,30432,False,texture,1,starstone_block_intensity_3
starstone_block_intensity_4,30515,False,texture,1,starstone_block_intensity_4
starstone_block_intensity_5,30515,False,texture,1,starstone_block_intensity_5
starstone_block_intensity_6,30515,False,texture,1,starstone_block_intensity_6
starstone_crit_1,20432,False,texture,1,starstone_crit_1
starstone_crit_2,30515,False,texture,1,starstone_crit_2
starstone_crit_3,30515,False,texture,1,starstone_crit_3
starstone_crit_4,30515,False,texture,1,starstone_crit_4
starstone_crit_5,30515,False,texture,1,starstone_crit_5
starstone_crit_6,30515,False,texture,1,starstone_crit_6
starstone_crit_intensity_1,30432,False,texture,1,starstone_crit_intensity_1
starstone_crit_intensity_2,30515,False,texture,1,starstone_crit_intensity_2
starstone_crit_intensity_3,30432,False,texture,1,starstone_crit_intensity_3
starstone_crit_intensity_4,30432,False,texture,1,starstone_crit_intensity_4
starstone_crit_intensity_5,30515,False,texture,1,starstone_crit_intensity_5
starstone_crit_intensity_6,30432,False,texture,1,starstone_crit_intensity_6
starstone_def_1,30515,False,texture,1,starstone_def_1
starstone_def_2,30432,False,texture,1,starstone_def_2
starstone_def_3,30515,False,texture,1,starstone_def_3
starstone_def_4,30515,False,texture,1,starstone_def_4
starstone_def_5,30432,False,texture,1,starstone_def_5
starstone_def_6,30515,False,texture,1,starstone_def_6
starstone_def_per_1,30515,False,texture,1,starstone_def_per_1
starstone_def_per_2,30515,False,texture,1,starstone_def_per_2
starstone_def_per_3,30515,False,texture,1,starstone_def_per_3
starstone_def_per_4,30432,False,texture,1,starstone_def_per_4
starstone_def_per_5,30515,False,texture,1,starstone_def_per_5
starstone_def_per_6,30432,False,texture,1,starstone_def_per_6
