资源名称,宽度 Width,高度 Height,格式 Format,MipMap功能,Read/Write,内存占用,冗余数量,相应的AB文件
item_4031601,100,100,ETC2_RGBA8,False,False,10000,1,item_4031601
item_4031602,100,100,ETC2_RGBA8,False,False,10000,1,item_4031602
item_4031603,100,100,ETC2_RGBA8,False,False,10000,1,item_4031603
item_4031604,100,100,ETC2_RGBA8,False,False,10000,1,item_4031604
item_4031605,100,100,RGBA32,False,False,40000,1,item_4031605
item_4031606,100,100,RGBA32,False,False,40000,1,item_4031606
item_4031607,100,100,RGBA32,False,False,40000,1,item_4031607
item_4031608,100,100,RGBA32,False,False,40000,1,item_4031608
item_4031609,100,100,RGBA32,False,False,40000,1,item_4031609
item_4031610,100,100,RGBA32,False,False,40000,1,item_4031610
item_4031611,100,100,RGBA32,False,False,40000,1,item_4031611
item_4031701,100,100,ETC2_RGBA8,False,False,10000,1,item_4031701
item_4031901,100,100,RGBA32,False,False,40000,1,item_4031901
item_4032001,100,100,RGBA32,False,False,40000,1,item_4032001
item_4032002,100,100,RGBA32,False,False,40000,1,item_4032002
item_4240001,100,100,ETC2_RGBA8,False,False,10000,1,item_4240001
item_4240002,100,100,ETC2_RGBA8,False,False,10000,1,item_4240002
item_4240003,100,100,ETC2_RGBA8,False,False,10000,1,item_4240003
item_4240004,100,100,ETC2_RGBA8,False,False,10000,1,item_4240004
item_4250201,100,100,ETC2_RGBA8,False,False,10000,1,item_4250201
item_4250202,100,100,ETC2_RGBA8,False,False,10000,1,item_4250202
item_4250301,100,100,ETC2_RGBA8,False,False,10000,1,item_4250301
item_4250302,100,100,ETC2_RGBA8,False,False,10000,1,item_4250302
item_4250401,100,100,RGBA32,False,False,40000,1,item_4250401
item_4250402,100,100,RGBA32,False,False,40000,1,item_4250402
item_4270101,100,100,ETC2_RGBA8,False,False,10000,1,item_4270101
item_icon_4010001,100,100,ETC2_RGBA8,False,False,10000,1,item_icon_4010001
item_icon_4010002,100,100,ETC2_RGBA8,False,False,10000,1,item_icon_4010002
item_icon_4010003,100,100,ETC2_RGBA8,False,False,10000,1,item_icon_4010003
item_luckybox,100,100,RGBA32,False,False,40000,1,item_luckybox
kunai_ly,305,485,ARGB32,False,False,591700,1,kunai_ly
kunai_yj2,128,64,ETC2_RGBA8,False,False,8192,1,eff_uioaarrowview_two
kunai_yj3,128,64,ETC2_RGBA8,False,False,8192,1,eff_uioaarrowview_three
lab_frame_txsys,1100,456,ETC2_RGBA8,False,False,501600,1,lab_frame_txsys
label_0,290,35,RGBA32,False,False,40600,1,font
level_box_1001,72,68,ETC2_RGBA8,False,False,4896,1,level_box_1001
level_box_1002,72,68,ETC2_RGBA8,False,False,4896,1,level_box_1002
level_num1_0,190,30,RGBA32,False,False,22800,1,font
light_white,191,67,RGBA32,False,False,51188,1,uitexture_common
line1,50,26,RGBA32,False,False,5200,1,uitexture_common
lj2_num_0,680,90,RGBA32,False,False,244800,1,font
lj_num_0,450,70,RGBA32,False,False,126000,1,font
loading_1001000,1024,512,ETC_RGB4,False,False,262144,1,loading_1001000
loading_1002000,1024,512,ETC_RGB4,False,False,262144,1,loading_1002000
loading_1010000,1024,512,ETC_RGB4,False,False,262144,1,loading_1010000
loading_1018000,1024,512,ETC_RGB4,False,False,262144,1,loading_1018000
loading_1021000,1024,512,ETC_RGB4,False,False,262144,1,loading_1021000
loading_1023000,1024,512,ETC_RGB4,False,False,262144,1,loading_1023000
loading_1028000,1024,512,ETC_RGB4,False,False,262144,1,loading_1028000
loading_kunai,1024,512,ETC_RGB4,False,False,262144,1,loading_kunai
login_bg3,256,144,ETC2_RGBA8,False,False,36864,1,login_bg3
login_new_02,666,414,ARGB32,False,False,1102896,1,login_new_02
logo_1024,1024,512,ETC_RGB4,False,False,262144,1,logo_1024
material_202012,84,84,ETC2_RGBA8,False,False,7056,1,material_202012
material_202013,84,84,ETC2_RGBA8,False,False,7056,1,material_202013
material_202014,84,84,ETC2_RGBA8,False,False,7056,1,material_202014
material_202015,84,84,ETC2_RGBA8,False,False,7056,1,material_202015
material_202016,84,84,ETC2_RGBA8,False,False,7056,1,material_202016
material_202022,84,84,ETC2_RGBA8,False,False,7056,1,material_202022
material_202023,84,84,ETC2_RGBA8,False,False,7056,1,material_202023
material_202024,84,84,ETC2_RGBA8,False,False,7056,1,material_202024
material_202025,84,84,ETC2_RGBA8,False,False,7056,1,material_202025
material_202026,84,84,ETC2_RGBA8,False,False,7056,1,material_202026
material_202032,84,84,ETC2_RGBA8,False,False,7056,1,material_202032
material_202033,84,84,ETC2_RGBA8,False,False,7056,1,material_202033
material_202034,84,84,ETC2_RGBA8,False,False,7056,1,material_202034
material_202035,84,84,ETC2_RGBA8,False,False,7056,1,material_202035
material_202036,84,84,ETC2_RGBA8,False,False,7056,1,material_202036
material_202042,84,84,ETC2_RGBA8,False,False,7056,1,material_202042
material_202043,84,84,ETC2_RGBA8,False,False,7056,1,material_202043
material_202044,84,84,ETC2_RGBA8,False,False,7056,1,material_202044
material_202045,84,84,ETC2_RGBA8,False,False,7056,1,material_202045
material_202046,84,84,ETC2_RGBA8,False,False,7056,1,material_202046
material_202052,84,84,ETC2_RGBA8,False,False,7056,1,material_202052
material_202053,84,84,ETC2_RGBA8,False,False,7056,1,material_202053
material_202054,84,84,ETC2_RGBA8,False,False,7056,1,material_202054
material_202055,84,84,ETC2_RGBA8,False,False,7056,1,material_202055
material_202056,84,84,ETC2_RGBA8,False,False,7056,1,material_202056
material_202062,84,84,ETC2_RGBA8,False,False,7056,1,material_202062
material_202063,84,84,ETC2_RGBA8,False,False,7056,1,material_202063
material_202064,84,84,ETC2_RGBA8,False,False,7056,1,material_202064
material_202065,84,84,ETC2_RGBA8,False,False,7056,1,material_202065
material_202066,84,84,ETC2_RGBA8,False,False,7056,1,material_202066
material_diamond_4050001,100,100,ETC2_RGBA8,False,False,10000,1,material_diamond_4050001
material_gold_4040001,100,100,ETC2_RGBA8,False,False,10000,1,material_gold_4040001
material_power,100,100,ETC2_RGBA8,False,False,10000,1,material_power
name_dikuang 1,468,64,ETC2_RGBA8,False,False,29952,1,name_dikuang 1
negative1,226,266,ARGB32,False,False,240464,1,negative1
negative2,226,266,ARGB32,False,False,240464,1,negative2
negative3,226,266,ARGB32,False,False,240464,1,negative3
negative4,226,266,ARGB32,False,False,240464,1,negative4
negative5,226,266,ARGB32,False,False,240464,1,negative5
niudan_head_1000000,120,132,ETC2_RGBA8,False,False,15840,1,niudan_head_1000000
niudan_head_1001000,120,132,ETC2_RGBA8,False,False,15840,1,niudan_head_1001000
niudan_head_1002000,120,132,ETC2_RGBA8,False,False,15840,1,niudan_head_1002000
niudan_head_1003000,120,132,ETC2_RGBA8,False,False,15840,1,niudan_head_1003000
niudan_head_1004000,120,132,ETC2_RGBA8,False,False,15840,1,niudan_head_1004000
niudan_head_1005000,120,132,ETC2_RGBA8,False,False,15840,1,niudan_head_1005000
niudan_head_1006000,120,132,ETC2_RGBA8,False,False,15840,1,niudan_head_1006000
niudan_head_1007000,120,132,ETC2_RGBA8,False,False,15840,1,niudan_head_1007000
niudan_head_1008000,120,132,ETC2_RGBA8,False,False,15840,1,niudan_head_1008000
niudan_head_1009000,120,132,ETC2_RGBA8,False,False,15840,1,niudan_head_1009000
niudan_head_1010000,120,132,ETC2_RGBA8,False,False,15840,1,niudan_head_1010000
niudan_head_1011000,120,132,ETC2_RGBA8,False,False,15840,1,niudan_head_1011000
niudan_head_1012000,120,132,ETC2_RGBA8,False,False,15840,1,niudan_head_1012000
niudan_head_1013000,120,132,ETC2_RGBA8,False,False,15840,1,niudan_head_1013000
niudan_head_1014000,120,132,ETC2_RGBA8,False,False,15840,1,niudan_head_1014000
niudan_head_1015000,120,132,ETC2_RGBA8,False,False,15840,1,niudan_head_1015000
niudan_head_1016000,120,132,ETC2_RGBA8,False,False,15840,1,niudan_head_1016000
niudan_head_1017000,120,132,ETC2_RGBA8,False,False,15840,1,niudan_head_1017000
niudan_head_1018000,120,132,ETC2_RGBA8,False,False,15840,1,niudan_head_1018000
niudan_head_1019000,120,132,ETC2_RGBA8,False,False,15840,1,niudan_head_1019000
niudan_head_1020000,120,132,ETC2_RGBA8,False,False,15840,1,niudan_head_1020000
niudan_head_1021000,120,132,ETC2_RGBA8,False,False,15840,1,niudan_head_1021000
niudan_head_1022000,120,132,ETC2_RGBA8,False,False,15840,1,niudan_head_1022000
niudan_head_1023000,120,132,ETC2_RGBA8,False,False,15840,1,niudan_head_1023000
niudan_head_1024000,120,132,ETC2_RGBA8,False,False,15840,1,niudan_head_1024000
niudan_head_1025000,120,132,ETC2_RGBA8,False,False,15840,1,niudan_head_1025000
niudan_head_1026000,120,132,ETC2_RGBA8,False,False,15840,1,niudan_head_1026000
niudan_head_1027000,120,132,ETC2_RGBA8,False,False,15840,1,niudan_head_1027000
niudan_head_1028000,120,132,ETC2_RGBA8,False,False,15840,1,niudan_head_1028000
niudan_head_1029000,120,132,ETC2_RGBA8,False,False,15840,1,niudan_head_1029000
niudan_head_1030000,120,132,ETC2_RGBA8,False,False,15840,1,niudan_head_1030000
niudan_head_1030002,120,132,ETC2_RGBA8,False,False,15840,1,niudan_head_1030002
niudan_head_1031000,120,132,ETC2_RGBA8,False,False,15840,1,niudan_head_1031000
niudan_head_1035000,120,132,ETC2_RGBA8,False,False,15840,1,niudan_head_1035000
niudan_head_1036000,120,132,ETC2_RGBA8,False,False,15840,1,niudan_head_1036000
niudan_head_1037000,120,132,ETC2_RGBA8,False,False,15840,1,niudan_head_1037000
niudan_head_1041000,120,132,ETC2_RGBA8,False,False,15840,1,niudan_head_1041000
niudan_hero_1000000,636,720,ETC2_RGBA8,False,False,457920,1,niudan_hero_1000000
niudan_hero_1000001,656,720,ETC2_RGBA8,False,False,472320,1,niudan_hero_1000001
niudan_hero_1001000,692,720,ETC2_RGBA8,False,False,498240,1,niudan_hero_1001000
niudan_hero_1001001,668,724,ETC2_RGBA8,False,False,483632,1,niudan_hero_1001001
niudan_hero_1002000,624,712,ETC2_RGBA8,False,False,444288,1,niudan_hero_1002000
niudan_hero_1002001,672,720,ETC2_RGBA8,False,False,483840,1,niudan_hero_1002001
niudan_hero_1003000,664,720,ETC2_RGBA8,False,False,478080,1,niudan_hero_1003000
niudan_hero_1004000,648,728,ETC2_RGBA8,False,False,471744,1,niudan_hero_1004000
niudan_hero_1004001,564,672,ETC2_RGBA8,False,False,379008,1,niudan_hero_1004001
niudan_hero_1005000,632,720,ETC2_RGBA8,False,False,455040,1,niudan_hero_1005000
niudan_hero_1005001,612,720,ETC2_RGBA8,False,False,440640,1,niudan_hero_1005001
niudan_hero_1006000,728,748,ETC2_RGBA8,False,False,544544,1,niudan_hero_1006000
niudan_hero_1007000,668,716,ETC2_RGBA8,False,False,478288,1,niudan_hero_1007000
niudan_hero_1008000,640,716,ETC2_RGBA8,False,False,458240,1,niudan_hero_1008000
niudan_hero_1008001,560,712,ETC2_RGBA8,False,False,398720,1,niudan_hero_1008001
niudan_hero_1009000,680,720,ETC2_RGBA8,False,False,489600,1,niudan_hero_1009000
niudan_hero_1009001,684,696,ETC2_RGBA8,False,False,476064,1,niudan_hero_1009001
niudan_hero_1010000,660,708,ETC2_RGBA8,False,False,467280,1,niudan_hero_1010000
niudan_hero_1010001,620,712,ETC2_RGBA8,False,False,441440,1,niudan_hero_1010001
niudan_hero_1011000,596,720,ETC2_RGBA8,False,False,429120,1,niudan_hero_1011000
niudan_hero_1011001,708,720,ETC2_RGBA8,False,False,509760,1,niudan_hero_1011001
niudan_hero_1012000,652,720,ETC2_RGBA8,False,False,469440,1,niudan_hero_1012000
niudan_hero_1013000,592,704,ETC2_RGBA8,False,False,416768,1,niudan_hero_1013000
niudan_hero_1013001,584,720,ETC2_RGBA8,False,False,420480,1,niudan_hero_1013001
niudan_hero_1014000,556,720,ETC2_RGBA8,False,False,400320,1,niudan_hero_1014000
niudan_hero_1015000,656,720,ETC2_RGBA8,False,False,472320,1,niudan_hero_1015000
niudan_hero_1016000,560,712,ETC2_RGBA8,False,False,398720,1,niudan_hero_1016000
niudan_hero_1016001,612,720,ETC2_RGBA8,False,False,440640,1,niudan_hero_1016001
niudan_hero_1017000,644,720,ETC2_RGBA8,False,False,463680,1,niudan_hero_1017000
niudan_hero_1018000,608,720,ETC2_RGBA8,False,False,437760,1,niudan_hero_1018000
niudan_hero_1019000,608,692,ETC2_RGBA8,False,False,420736,1,niudan_hero_1019000
niudan_hero_1019001,636,696,ETC2_RGBA8,False,False,442656,1,niudan_hero_1019001
niudan_hero_1020000,512,716,ETC2_RGBA8,False,False,366592,1,niudan_hero_1020000
niudan_hero_1020001,684,720,ETC2_RGBA8,False,False,492480,1,niudan_hero_1020001
niudan_hero_1021000,608,712,ETC2_RGBA8,False,False,432896,1,niudan_hero_1021000
niudan_hero_1022000,660,716,ETC2_RGBA8,False,False,472560,1,niudan_hero_1022000
niudan_hero_1022001,684,712,ETC2_RGBA8,False,False,487008,1,niudan_hero_1022001
niudan_hero_1023000,600,672,ETC2_RGBA8,False,False,403200,1,niudan_hero_1023000
niudan_hero_1023001,652,696,ETC2_RGBA8,False,False,453792,1,niudan_hero_1023001
niudan_hero_1024000,656,720,ETC2_RGBA8,False,False,472320,1,niudan_hero_1024000
niudan_hero_1025000,660,704,ETC2_RGBA8,False,False,464640,1,niudan_hero_1025000
niudan_hero_1026000,668,696,ETC2_RGBA8,False,False,464928,1,niudan_hero_1026000
niudan_hero_1027000,640,712,ETC2_RGBA8,False,False,455680,1,niudan_hero_1027000
niudan_hero_1027001,584,704,ETC2_RGBA8,False,False,411136,1,niudan_hero_1027001
niudan_hero_1028000,600,680,ETC2_RGBA8,False,False,408000,1,niudan_hero_1028000
niudan_hero_1028001,592,720,ETC2_RGBA8,False,False,426240,1,niudan_hero_1028001
niudan_hero_1029000,596,708,ETC2_RGBA8,False,False,421968,1,niudan_hero_1029000
niudan_hero_1030000,716,712,ETC2_RGBA8,False,False,509792,1,niudan_hero_1030000
niudan_hero_1030002,656,720,ETC2_RGBA8,False,False,472320,1,niudan_hero_1030002
niudan_hero_1031000,684,700,ETC2_RGBA8,False,False,478800,1,niudan_hero_1031000
niudan_hero_1035000,692,720,ETC2_RGBA8,False,False,498240,1,niudan_hero_1035000
niudan_hero_1035000_1,682,205,ARGB32,False,False,559240,1,niudan_hero_1035000_1
niudan_hero_1035001,680,720,ETC2_RGBA8,False,False,489600,1,niudan_hero_1035001
niudan_hero_1036000,636,720,ETC2_RGBA8,False,False,457920,1,niudan_hero_1036000
niudan_hero_1037000,604,720,ETC2_RGBA8,False,False,434880,1,niudan_hero_1037000
niudan_hero_1041000,712,720,ETC2_RGBA8,False,False,512640,1,niudan_hero_1041000
niudan_name_1001000,224,56,ETC2_RGBA8,False,False,12544,1,niudan_name_1001000
niudan_name_1002000,116,60,ETC2_RGBA8,False,False,6960,1,niudan_name_1002000
niudan_name_1003000,168,56,ETC2_RGBA8,False,False,9408,1,niudan_name_1003000
niudan_name_1004000,120,60,ETC2_RGBA8,False,False,7200,1,niudan_name_1004000
niudan_name_1005000,176,60,ETC2_RGBA8,False,False,10560,1,niudan_name_1005000
niudan_name_1006000,264,56,ETC2_RGBA8,False,False,14784,1,niudan_name_1006000
niudan_name_1007000,220,56,ETC2_RGBA8,False,False,12320,1,niudan_name_1007000
niudan_name_1008000,176,60,ETC2_RGBA8,False,False,10560,1,niudan_name_1008000
niudan_name_1009000,120,64,ETC2_RGBA8,False,False,7680,1,niudan_name_1009000
niudan_name_1010000,120,60,ETC2_RGBA8,False,False,7200,1,niudan_name_1010000
niudan_name_1011000,116,60,ETC2_RGBA8,False,False,6960,1,niudan_name_1011000
niudan_name_1012000,116,60,ETC2_RGBA8,False,False,6960,1,niudan_name_1012000
niudan_name_1013000,116,60,ETC2_RGBA8,False,False,6960,1,niudan_name_1013000
niudan_name_1014000,176,60,ETC2_RGBA8,False,False,10560,1,niudan_name_1014000
niudan_name_1015000,116,60,ETC2_RGBA8,False,False,6960,1,niudan_name_1015000
niudan_name_1016000,56,56,ETC2_RGBA8,False,False,3136,1,niudan_name_1016000
niudan_name_1017000,120,60,ETC2_RGBA8,False,False,7200,1,niudan_name_1017000
niudan_name_1018000,60,60,ETC2_RGBA8,False,False,3600,1,niudan_name_1018000
niudan_name_1019000,116,60,ETC2_RGBA8,False,False,6960,1,niudan_name_1019000
niudan_name_1020000,116,60,ETC2_RGBA8,False,False,6960,1,niudan_name_1020000
niudan_name_1021000,228,60,ETC2_RGBA8,False,False,13680,1,niudan_name_1021000
niudan_name_1022000,116,60,ETC2_RGBA8,False,False,6960,1,niudan_name_1022000
niudan_name_1023000,56,56,ETC2_RGBA8,False,False,3136,1,niudan_name_1023000
niudan_name_1024000,252,60,ETC2_RGBA8,False,False,15120,1,niudan_name_1024000
niudan_name_1025000,120,60,ETC2_RGBA8,False,False,7200,1,niudan_name_1025000
niudan_name_1026000,120,60,ETC2_RGBA8,False,False,7200,1,niudan_name_1026000
niudan_name_1027000,116,60,ETC2_RGBA8,False,False,6960,1,niudan_name_1027000
niudan_name_1028000,116,60,ETC2_RGBA8,False,False,6960,1,niudan_name_1028000
niudan_name_1029000,120,60,ETC2_RGBA8,False,False,7200,1,niudan_name_1029000
niudan_name_1030000,220,56,ETC2_RGBA8,False,False,12320,1,niudan_name_1030000
niudan_name_1031000,252,60,ETC2_RGBA8,False,False,15120,1,niudan_name_1031000
niudan_name_1035000,120,60,ETC2_RGBA8,False,False,7200,1,niudan_name_1035000
niudan_name_1036000,338,58,ARGB32,False,False,78416,1,niudan_name_1036000
niudan_name_1037000,338,58,RGBA32,False,False,78416,1,niudan_name_1037000
niudan_name_1041000,222,55,RGBA32,False,False,48840,1,niudan_name_1041000
num_jjc2_0,410,50,RGBA32,False,False,82000,1,font
num_jjc_0,350,50,RGBA32,False,False,70000,1,font
picture_level10_bg,320,180,RGB24,False,False,172800,1,picture_level10_bg
picture_level10_bg_2,320,180,RGB24,False,False,172800,1,picture_level10_bg_2
picture_level10_bg_3,320,180,RGB24,False,False,172800,1,picture_level10_bg_3
picture_level10_mt1,512,512,ETC_RGB4,False,False,131072,1,picture_level10_mt1
picture_level10_mt1_1,512,512,ETC_RGB4,False,False,131072,1,picture_level10_mt1_1
picture_level10_mt1_1_1,512,512,ETC_RGB4,False,False,131072,1,picture_level10_mt1_1_1
picture_level10_mt2,512,512,ETC_RGB4,False,False,131072,1,picture_level10_mt2
picture_level10_mt2_2,512,512,ETC_RGB4,False,False,131072,1,picture_level10_mt2_2
picture_level10_mt2_2_2,512,512,ETC_RGB4,False,False,131072,1,picture_level10_mt2_2_2
picture_level10_mt3,512,512,ETC_RGB4,False,False,131072,1,picture_level10_mt3
picture_level10_mt3_3,512,512,ETC_RGB4,False,False,131072,1,picture_level10_mt3_3
picture_level10_mt3_3_3,512,512,ETC_RGB4,False,False,131072,1,picture_level10_mt3_3_3
picture_level11_bg,320,180,RGB24,False,False,172800,1,picture_level11_bg
picture_level11_bg_2,320,180,RGB24,False,False,172800,1,picture_level11_bg_2
picture_level11_bg_3,320,180,RGB24,False,False,172800,1,picture_level11_bg_3
picture_level11_hxdy1,512,512,ETC_RGB4,False,False,131072,1,picture_level11_hxdy1
picture_level11_hxdy1_1,512,512,ETC_RGB4,False,False,131072,1,picture_level11_hxdy1_1
picture_level11_hxdy1_1_1,512,512,ETC_RGB4,False,False,131072,1,picture_level11_hxdy1_1_1
picture_level11_hxdy2,512,512,ETC_RGB4,False,False,131072,1,picture_level11_hxdy2
picture_level11_hxdy2_2,512,512,ETC_RGB4,False,False,131072,1,picture_level11_hxdy2_2
picture_level11_hxdy2_2_2,512,512,ETC_RGB4,False,False,131072,1,picture_level11_hxdy2_2_2
picture_level11_hxdy3,512,512,ETC_RGB4,False,False,131072,1,picture_level11_hxdy3
picture_level11_hxdy3_3,512,512,ETC_RGB4,False,False,131072,1,picture_level11_hxdy3_3
picture_level11_hxdy3_3_3,512,512,ETC_RGB4,False,False,131072,1,picture_level11_hxdy3_3_3
picture_level12_bg,320,180,RGB24,False,False,172800,1,picture_level12_bg
picture_level12_bg_2,320,180,RGB24,False,False,172800,1,picture_level12_bg_2
picture_level12_bg_3,320,180,RGB24,False,False,172800,1,picture_level12_bg_3
picture_level12_trj1,512,512,ETC_RGB4,False,False,131072,1,picture_level12_trj1
picture_level12_trj1_1,512,512,ETC_RGB4,False,False,131072,1,picture_level12_trj1_1
picture_level12_trj1_1_1,512,512,ETC_RGB4,False,False,131072,1,picture_level12_trj1_1_1
